-0.17957,0.30732
-0.18174,0.31304
-0.18387,0.31877
-0.18596,0.3245
-0.18802,0.33025
-0.19005,0.33601
-0.19203,0.34177
-0.19399,0.34755
-0.19591,0.35333
-0.19779,0.35913
-0.19964,0.36493
-0.20145,0.37074
-0.20322,0.37656
-0.20497,0.3824
-0.20667,0.38824
-0.20834,0.39409
-0.20998,0.39995
-0.21158,0.40581
-0.21314,0.41169
-0.21467,0.41758
-0.21616,0.42347
-0.21762,0.42938
-0.21904,0.43529
-0.22043,0.44122
-0.22178,0.44715
-0.2231,0.45309
-0.22438,0.45905
-0.22562,0.46501
-0.22683,0.47098
-0.22801,0.47695
-0.22915,0.48294
-0.23025,0.48894
-0.23132,0.49494
-0.23235,0.50096
-0.23335,0.50698
-0.23431,0.51302
-0.23523,0.51906
-0.23612,0.52511
-0.23698,0.53117
-0.2378,0.53724
-0.23858,0.54332
-0.23933,0.54941
-0.24005,0.5555
-0.24072,0.56161
-0.24137,0.56772
-0.24197,0.57384
-0.24254,0.57998
-0.24308,0.58612
-0.24358,0.59227
-0.24405,0.59842
-0.24448,0.60459
-0.24487,0.61077
-0.24523,0.61695
-0.24555,0.62315
-0.24584,0.62935
-0.24609,0.63556
-0.24631,0.64178
-0.24649,0.64801
-0.24663,0.65425
-0.24674,0.66049
-0.24682,0.66675
-0.24686,0.67301
-0.24686,0.67928
-0.24683,0.68556
-0.24676,0.69185
-0.24666,0.69815
-0.24652,0.70446
-0.24635,0.71077
-0.24614,0.7171
-0.24589,0.72343
-0.24561,0.72977
-0.2453,0.73612
-0.24495,0.74248
-0.24456,0.74885
-0.24414,0.75522
-0.24368,0.76161
-0.24319,0.768
-0.24266,0.7744
-0.24209,0.78081
-0.24149,0.78723
-0.24086,0.79365
-0.24019,0.80009
-0.23948,0.80653
-0.23874,0.81298
-0.23796,0.81944
-0.23715,0.82591
-0.2363,0.83238
-0.23542,0.83887
-0.2345,0.84536
-0.23355,0.85186
-0.23256,0.85837
-0.23153,0.86489
-0.23047,0.87142
-0.22938,0.87795
-0.22824,0.88449
-0.22708,0.89104
-0.22587,0.8976
-0.22464,0.90417
-0.22336,0.91075
-0.22205,0.91733
-0.22071,0.92392
-0.21933,0.93052
-0.21792,0.93713
-0.21646,0.94374
-0.21498,0.95037
-0.21346,0.957
-0.2119,0.96364
-0.21031,0.97029
-0.20868,0.97695
-0.20702,0.98361
-0.20532,0.99028
-0.20359,0.99696
-0.20182,1.0037
-0.20001,1.0103
-0.19817,1.0171
-0.1963,1.0238
-0.19439,1.0305
-0.19244,1.0372
-0.19046,1.0439
-0.18844,1.0507
-0.18639,1.0574
-0.1843,1.0642
-0.18218,1.071
-0.18002,1.0777
-0.17783,1.0845
-0.1756,1.0913
-0.17333,1.0981
-0.17103,1.1049
-0.1687,1.1117
-0.16633,1.1186
-0.16392,1.1254
-0.16148,1.1322
-0.15901,1.1391
-0.15649,1.1459
-0.15395,1.1528
-0.15137,1.1596
-0.14875,1.1665
-0.1461,1.1734
-0.14341,1.1803
-0.14069,1.1872
-0.13793,1.1941
-0.13513,1.201
-0.1323,1.2079
-0.12944,1.2149
-0.12654,1.2218
-0.12361,1.2287
-0.12064,1.2357
-0.11763,1.2426
-0.11459,1.2496
-0.11152,1.2566
-0.10841,1.2636
-0.10526,1.2706
-0.10208,1.2775
-0.098862,1.2845
-0.095611,1.2916
-0.092324,1.2986
-0.089003,1.3056
-0.085646,1.3126
-0.082254,1.3197
-0.078827,1.3267
-0.075365,1.3338
-0.071868,1.3408
-0.068335,1.3479
-0.064768,1.355
-0.061165,1.3621
-0.057527,1.3691
-0.053855,1.3762
-0.050147,1.3833
-0.046404,1.3905
-0.042626,1.3976
-0.038813,1.4047
-0.034965,1.4118
-0.031082,1.419
-0.027164,1.4261
-0.023211,1.4333
-0.019223,1.4404
-0.0152,1.4476
-0.011142,1.4548
-0.007049,1.462
-0.002921,1.4691
0.0012419,1.4763
0.0054397,1.4835
0.0096725,1.4907
0.01394,1.498
0.018243,1.5052
0.02258,1.5124
0.026953,1.5196
0.03136,1.5269
0.035802,1.5341
0.04028,1.5414
0.044792,1.5487
0.049338,1.5559
0.05392,1.5632
0.058536,1.5705
0.063188,1.5778
0.067874,1.5851
0.072595,1.5924
0.077351,1.5997
0.082141,1.607
0.086966,1.6143
0.091826,1.6217
0.096721,1.629
0.10165,1.6363
0.10661,1.6437
0.11161,1.6511
0.11665,1.6584
0.12172,1.6658
0.12682,1.6732
0.13196,1.6805
0.13713,1.6879
0.14234,1.6953
0.14758,1.7027
0.15285,1.7101
0.15816,1.7176
0.16351,1.725
0.16889,1.7324
0.17431,1.7398
0.17975,1.7473
0.18524,1.7547
0.19076,1.7622
0.19631,1.7696
0.2019,1.7771
0.20752,1.7846
0.21318,1.7921
0.21887,1.7995
0.22459,1.807
0.23035,1.8145
0.23615,1.822
0.24197,1.8295
0.24784,1.8371
0.25373,1.8446
0.25967,1.8521
0.26563,1.8596
0.27163,1.8672
0.27767,1.8747
0.28374,1.8823
0.28984,1.8898
0.29598,1.8974
0.30215,1.905
0.30836,1.9125
0.3146,1.9201
0.32087,1.9277
0.32718,1.9353
0.33353,1.9429
0.33991,1.9505
0.34632,1.9581
0.35276,1.9657
0.35924,1.9734
0.36576,1.981
0.37231,1.9886
0.37889,1.9963
0.38551,2.0039
0.39216,2.0116
0.39884,2.0192
0.40556,2.0269
0.41232,2.0346
0.4191,2.0422
0.42593,2.0499
0.43278,2.0576
0.43967,2.0653
0.44659,2.073
0.45355,2.0807
0.46054,2.0884
0.46757,2.0961
0.47463,2.1038
0.48172,2.1116
0.48885,2.1193
0.49601,2.127
0.5032,2.1348
0.51043,2.1425
0.51769,2.1503
0.52499,2.158
0.53232,2.1658
0.53968,2.1736
0.54708,2.1813
0.55451,2.1891
0.56198,2.1969
0.56948,2.2047
0.57701,2.2125
0.58458,2.2203
0.59218,2.2281
0.59981,2.2359
0.60748,2.2437
0.61518,2.2516
0.62291,2.2594
0.63068,2.2672
0.63848,2.2751
0.64632,2.2829
0.65419,2.2908
0.66209,2.2986
0.67002,2.3065
0.67799,2.3143
0.686,2.3222
0.69403,2.3301
0.7021,2.338
0.7102,2.3458
0.71834,2.3537
0.72651,2.3616
0.73471,2.3695
0.74295,2.3774
0.75122,2.3853
0.75952,2.3932
0.76786,2.4012
0.77623,2.4091
0.78463,2.417
0.79307,2.425
0.80154,2.4329
0.81004,2.4408
0.81858,2.4488
0.82714,2.4567
0.83575,2.4647
0.84438,2.4727
0.85305,2.4806
0.86175,2.4886
0.87049,2.4966
0.87925,2.5046
0.88805,2.5125
0.89689,2.5205
0.90575,2.5285
0.91465,2.5365
0.92359,2.5445
0.93255,2.5525
0.94155,2.5606
0.95058,2.5686
0.95964,2.5766
0.96874,2.5846
0.97787,2.5927
0.98703,2.6007
0.99623,2.6087
1.0055,2.6168
1.0147,2.6248
1.024,2.6329
1.0333,2.6409
1.0427,2.649
1.0521,2.6571
1.0615,2.6651
1.071,2.6732
1.0805,2.6813
1.09,2.6894
1.0995,2.6975
1.1091,2.7056
1.1187,2.7137
1.1284,2.7218
1.1381,2.7299
1.1478,2.738
1.1575,2.7461
1.1673,2.7542
1.1771,2.7623
1.187,2.7705
1.1969,2.7786
1.2068,2.7867
1.2167,2.7949
1.2267,2.803
1.2367,2.8112
1.2467,2.8193
1.2568,2.8275
1.2669,2.8356
1.2771,2.8438
1.2872,2.852
1.2974,2.8601
1.3077,2.8683
1.3179,2.8765
1.3282,2.8847
1.3386,2.8928
1.3489,2.901
1.3593,2.9092
1.3697,2.9174
1.3802,2.9256
1.3907,2.9338
1.4012,2.942
1.4118,2.9503
1.4224,2.9585
1.433,2.9667
1.4436,2.9749
1.4543,2.9831
1.465,2.9914
1.4758,2.9996
1.4865,3.0078
1.4973,3.0161
1.5082,3.0243
1.5191,3.0326
1.53,3.0408
1.5409,3.0491
1.5519,3.0573
1.5629,3.0656
1.5739,3.0739
1.5849,3.0821
1.596,3.0904
1.6072,3.0987
1.6183,3.107
1.6295,3.1153
1.6407,3.1235
1.652,3.1318
1.6632,3.1401
1.6746,3.1484
1.6859,3.1567
1.6973,3.165
1.7087,3.1733
1.7201,3.1816
1.7316,3.1899
1.7431,3.1983
1.7546,3.2066
1.7662,3.2149
1.7778,3.2232
1.7894,3.2316
1.801,3.2399
1.8127,3.2482
1.8244,3.2566
1.8362,3.2649
1.848,3.2732
1.8598,3.2816
1.8716,3.2899
1.8835,3.2983
1.8954,3.3066
1.9073,3.315
1.9193,3.3234
1.9313,3.3317
1.9433,3.3401
1.9554,3.3485
1.9675,3.3568
1.9796,3.3652
1.9917,3.3736
2.0039,3.382
2.0161,3.3904
2.0283,3.3987
2.0406,3.4071
2.0529,3.4155
2.0652,3.4239
2.0776,3.4323
2.09,3.4407
2.1024,3.4491
2.1149,3.4575
2.1274,3.4659
2.1399,3.4743
2.1524,3.4828
2.165,3.4912
2.1776,3.4996
2.1902,3.508
2.2029,3.5164
2.2156,3.5249
2.2283,3.5333
2.2411,3.5417
2.2538,3.5501
2.2667,3.5586
2.2795,3.567
2.2924,3.5755
2.3053,3.5839
2.3182,3.5923
2.3312,3.6008
2.3442,3.6092
2.3572,3.6177
2.3703,3.6261
2.3833,3.6346
2.3965,3.6431
2.4096,3.6515
2.4228,3.66
2.436,3.6684
2.4492,3.6769
2.4625,3.6854
2.4758,3.6938
2.4891,3.7023
2.5024,3.7108
2.5158,3.7193
2.5292,3.7278
2.5427,3.7362
2.5561,3.7447
2.5696,3.7532
2.5831,3.7617
2.5967,3.7702
2.6103,3.7787
2.6239,3.7872
2.6375,3.7957
2.6512,3.8041
2.6649,3.8126
2.6786,3.8211
2.6924,3.8296
2.7062,3.8382
2.72,3.8467
2.7339,3.8552
2.7477,3.8637
2.7616,3.8722
2.7756,3.8807
2.7895,3.8892
2.8035,3.8977
2.8176,3.9062
2.8316,3.9148
2.8457,3.9233
2.8598,3.9318
2.8739,3.9403
2.8881,3.9488
2.9023,3.9574
2.9165,3.9659
2.9308,3.9744
2.945,3.983
2.9593,3.9915
2.9737,4
2.988,4.0086
3.0024,4.0171
3.0169,4.0256
3.0313,4.0342
3.0458,4.0427
3.0603,4.0513
3.0748,4.0598
3.0894,4.0683
3.104,4.0769
3.1186,4.0854
3.1332,4.094
3.1479,4.1025
3.1626,4.1111
3.1773,4.1196
3.1921,4.1282
3.2069,4.1367
3.2217,4.1453
3.2366,4.1539
3.2514,4.1624
3.2663,4.171
3.2812,4.1795
3.2962,4.1881
3.3112,4.1967
3.3262,4.2052
3.3412,4.2138
3.3563,4.2223
3.3714,4.2309
3.3865,4.2395
3.4017,4.248
3.4168,4.2566
3.432,4.2652
3.4473,4.2737
3.4625,4.2823
3.4778,4.2909
3.4931,4.2995
3.5085,4.308
3.5238,4.3166
3.5392,4.3252
3.5546,4.3338
3.5701,4.3423
3.5856,4.3509
3.6011,4.3595
3.6166,4.3681
3.6322,4.3766
3.6477,4.3852
3.6634,4.3938
3.679,4.4024
3.6947,4.411
3.7103,4.4195
3.7261,4.4281
3.7418,4.4367
3.7576,4.4453
3.7734,4.4539
3.7892,4.4624
3.8051,4.471
3.8209,4.4796
3.8368,4.4882
3.8528,4.4968
3.8687,4.5054
3.8847,4.5139
3.9007,4.5225
3.9168,4.5311
3.9328,4.5397
3.9489,4.5483
3.965,4.5569
3.9812,4.5655
3.9974,4.574
4.0135,4.5826
4.0298,4.5912
4.046,4.5998
4.0623,4.6084
4.0786,4.617
4.0949,4.6256
4.1113,4.6342
4.1276,4.6427
4.1441,4.6513
4.1605,4.6599
4.1769,4.6685
4.1934,4.6771
4.2099,4.6857
4.2265,4.6943
4.243,4.7029
4.2596,4.7114
4.2762,4.72
4.2928,4.7286
4.3095,4.7372
4.3262,4.7458
4.3429,4.7544
4.3596,4.763
4.3764,4.7715
4.3932,4.7801
4.41,4.7887
4.4269,4.7973
4.4437,4.8059
4.4606,4.8145
4.4775,4.823
4.4945,4.8316
4.5114,4.8402
4.5284,4.8488
4.5454,4.8574
4.5625,4.866
4.5795,4.8745
4.5966,4.8831
4.6137,4.8917
4.6309,4.9003
4.6481,4.9089
4.6652,4.9174
4.6825,4.926
4.6997,4.9346
4.717,4.9432
4.7342,4.9517
4.7516,4.9603
4.7689,4.9689
4.7863,4.9775
4.8036,4.986
4.8211,4.9946
4.8385,5.0032
4.856,5.0117
4.8734,5.0203
4.8909,5.0289
4.9085,5.0375
4.926,5.046
4.9436,5.0546
4.9612,5.0631
4.9789,5.0717
4.9965,5.0803
5.0142,5.0888
5.0319,5.0974
5.0496,5.106
5.0674,5.1145
5.0851,5.1231
5.1029,5.1316
5.1208,5.1402
5.1386,5.1487
5.1565,5.1573
5.1744,5.1659
5.1923,5.1744
5.2102,5.183
5.2282,5.1915
5.2462,5.2001
5.2642,5.2086
5.2822,5.2171
5.3003,5.2257
5.3183,5.2342
5.3364,5.2428
5.3546,5.2513
5.3727,5.2599
5.3909,5.2684
5.4091,5.2769
5.4273,5.2855
5.4456,5.294
5.4638,5.3025
5.4821,5.3111
5.5004,5.3196
5.5188,5.3281
5.5371,5.3366
5.5555,5.3452
5.5739,5.3537
5.5923,5.3622
5.6108,5.3707
5.6292,5.3793
5.6477,5.3878
5.6663,5.3963
5.6848,5.4048
5.7034,5.4133
5.7219,5.4218
5.7405,5.4303
5.7592,5.4388
5.7778,5.4473
5.7965,5.4559
5.8152,5.4644
5.8339,5.4729
5.8527,5.4814
5.8714,5.4898
5.8902,5.4983
5.909,5.5068
5.9278,5.5153
5.9467,5.5238
5.9656,5.5323
5.9845,5.5408
6.0034,5.5493
6.0223,5.5578
6.0413,5.5662
6.0603,5.5747
6.0793,5.5832
6.0983,5.5917
6.1173,5.6001
6.1364,5.6086
6.1555,5.6171
6.1746,5.6255
6.1937,5.634
6.2129,5.6424
6.2321,5.6509
6.2513,5.6594
6.2705,5.6678
6.2897,5.6763
6.309,5.6847
6.3283,5.6932
6.3476,5.7016
6.3669,5.7101
6.3862,5.7185
6.4056,5.7269
6.425,5.7354
6.4444,5.7438
6.4638,5.7522
6.4833,5.7607
6.5027,5.7691
6.5222,5.7775
6.5417,5.7859
6.5613,5.7943
6.5808,5.8028
6.6004,5.8112
6.62,5.8196
6.6396,5.828
6.6593,5.8364
6.6789,5.8448
6.6986,5.8532
6.7183,5.8616
6.738,5.87
6.7577,5.8784
6.7775,5.8868
6.7973,5.8952
6.8171,5.9035
6.8369,5.9119
6.8567,5.9203
6.8766,5.9287
6.8965,5.9371
6.9163,5.9454
6.9363,5.9538
6.9562,5.9622
6.9762,5.9705
6.9961,5.9789
7.0161,5.9872
7.0361,5.9956
7.0562,6.0039
7.0762,6.0123
7.0963,6.0206
7.1164,6.029
7.1365,6.0373
7.1566,6.0456
7.1768,6.054
7.197,6.0623
7.2172,6.0706
7.2374,6.0789
7.2576,6.0873
7.2778,6.0956
7.2981,6.1039
7.3184,6.1122
7.3387,6.1205
7.359,6.1288
7.3794,6.1371
7.3997,6.1454
7.4201,6.1537
7.4405,6.162
7.4609,6.1703
7.4814,6.1786
7.5018,6.1868
7.5223,6.1951
7.5428,6.2034
7.5633,6.2117
7.5838,6.2199
7.6044,6.2282
7.6249,6.2364
7.6455,6.2447
7.6661,6.253
7.6867,6.2612
7.7074,6.2695
7.728,6.2777
7.7487,6.2859
7.7694,6.2942
7.7901,6.3024
7.8108,6.3106
7.8316,6.3188
7.8523,6.3271
7.8731,6.3353
7.8939,6.3435
7.9147,6.3517
7.9356,6.3599
7.9564,6.3681
7.9773,6.3763
7.9982,6.3845
8.0191,6.3927
8.04,6.4009
8.0609,6.4091
8.0819,6.4172
8.1029,6.4254
8.1239,6.4336
8.1449,6.4418
8.1659,6.4499
8.1869,6.4581
8.208,6.4662
8.2291,6.4744
8.2502,6.4825
8.2713,6.4907
8.2924,6.4988
8.3136,6.507
8.3347,6.5151
8.3559,6.5232
8.3771,6.5313
8.3983,6.5395
8.4195,6.5476
8.4408,6.5557
8.462,6.5638
8.4833,6.5719
8.5046,6.58
8.5259,6.5881
8.5472,6.5962
8.5686,6.6043
8.5899,6.6123
8.6113,6.6204
8.6327,6.6285
8.6541,6.6365
8.6755,6.6446
8.697,6.6527
8.7184,6.6607
8.7399,6.6688
8.7614,6.6768
8.7829,6.6849
8.8044,6.6929
8.8259,6.7009
8.8475,6.709
8.8691,6.717
8.8906,6.725
8.9122,6.733
8.9338,6.741
8.9555,6.749
8.9771,6.757
8.9988,6.765
9.0204,6.773
9.0421,6.781
9.0638,6.789
9.0856,6.797
9.1073,6.8049
9.129,6.8129
9.1508,6.8209
9.1726,6.8288
9.1944,6.8368
9.2162,6.8447
9.238,6.8527
9.2599,6.8606
9.2817,6.8686
9.3036,6.8765
9.3255,6.8844
9.3474,6.8923
9.3693,6.9002
9.3912,6.9082
9.4131,6.9161
9.4351,6.924
9.4571,6.9319
9.479,6.9397
9.501,6.9476
9.523,6.9555
9.5451,6.9634
9.5671,6.9713
9.5892,6.9791
9.6112,6.987
9.6333,6.9948
9.6554,7.0027
9.6775,7.0105
9.6996,7.0184
9.7218,7.0262
9.7439,7.034
9.7661,7.0418
9.7883,7.0497
9.8105,7.0575
9.8327,7.0653
9.8549,7.0731
9.8771,7.0809
9.8994,7.0887
9.9216,7.0965
9.9439,7.1042
9.9662,7.112
9.9885,7.1198
10.011,7.1276
10.033,7.1353
10.055,7.1431
10.078,7.1508
10.1,7.1586
10.123,7.1663
10.145,7.174
10.167,7.1818
10.19,7.1895
10.212,7.1972
10.235,7.2049
10.257,7.2126
10.28,7.2203
10.302,7.228
10.325,7.2357
10.347,7.2434
10.37,7.251
10.392,7.2587
10.415,7.2664
10.437,7.274
10.46,7.2817
10.482,7.2893
10.505,7.297
10.527,7.3046
10.55,7.3122
10.573,7.3199
10.595,7.3275
10.618,7.3351
10.641,7.3427
10.663,7.3503
10.686,7.3579
10.709,7.3655
10.731,7.3731
10.754,7.3806
10.777,7.3882
10.8,7.3958
10.822,7.4033
10.845,7.4109
10.868,7.4184
10.891,7.426
10.913,7.4335
10.936,7.441
10.959,7.4486
10.982,7.4561
11.005,7.4636
11.028,7.4711
11.05,7.4786
11.073,7.4861
11.096,7.4936
11.119,7.5011
11.142,7.5085
11.165,7.516
11.188,7.5235
11.211,7.5309
11.234,7.5384
11.257,7.5458
11.28,7.5532
11.303,7.5607
11.326,7.5681
11.349,7.5755
11.372,7.5829
11.395,7.5903
11.418,7.5977
11.441,7.6051
11.464,7.6125
11.487,7.6199
11.51,7.6272
11.533,7.6346
11.556,7.6419
11.579,7.6493
11.602,7.6566
11.625,7.664
11.649,7.6713
11.672,7.6786
11.695,7.686
11.718,7.6933
11.741,7.7006
11.764,7.7079
11.787,7.7152
11.811,7.7224
11.834,7.7297
11.857,7.737
11.88,7.7443
11.904,7.7515
11.927,7.7588
11.95,7.766
11.973,7.7732
11.997,7.7805
12.02,7.7877
12.043,7.7949
12.066,7.8021
12.09,7.8093
12.113,7.8165
12.136,7.8237
12.16,7.8309
12.183,7.8381
12.206,7.8452
12.23,7.8524
12.253,7.8596
12.276,7.8667
12.3,7.8738
12.323,7.881
12.346,7.8881
12.37,7.8952
12.393,7.9023
12.417,7.9094
12.44,7.9165
12.464,7.9236
12.487,7.9307
12.51,7.9378
12.534,7.9449
12.557,7.9519
12.581,7.959
12.604,7.966
12.628,7.9731
12.651,7.9801
12.675,7.9871
12.698,7.9941
12.722,8.0011
12.745,8.0081
12.769,8.0151
12.792,8.0221
12.816,8.0291
12.839,8.0361
12.863,8.043
12.887,8.05
12.91,8.057
12.934,8.0639
12.957,8.0708
12.981,8.0778
13.004,8.0847
13.028,8.0916
13.052,8.0985
13.075,8.1054
13.099,8.1123
13.122,8.1192
13.146,8.1261
13.17,8.1329
13.193,8.1398
13.217,8.1466
13.241,8.1535
13.264,8.1603
13.288,8.1672
13.312,8.174
13.335,8.1808
13.359,8.1876
13.383,8.1944
13.406,8.2012
13.43,8.208
13.454,8.2148
13.478,8.2215
13.501,8.2283
13.525,8.235
13.549,8.2418
13.572,8.2485
13.596,8.2552
13.62,8.262
13.644,8.2687
13.667,8.2754
13.691,8.2821
13.715,8.2888
13.739,8.2954
13.763,8.3021
13.786,8.3088
13.81,8.3154
13.834,8.3221
13.858,8.3287
13.881,8.3354
13.905,8.342
13.929,8.3486
13.953,8.3552
13.977,8.3618
14.001,8.3684
14.024,8.375
14.048,8.3816
14.072,8.3881
14.096,8.3947
14.12,8.4013
14.144,8.4078
14.167,8.4143
14.191,8.4209
14.215,8.4274
14.239,8.4339
14.263,8.4404
14.287,8.4469
14.311,8.4534
14.335,8.4599
14.358,8.4663
14.382,8.4728
14.406,8.4792
14.43,8.4857
14.454,8.4921
14.478,8.4985
14.502,8.505
14.526,8.5114
14.55,8.5178
14.573,8.5242
14.597,8.5305
14.621,8.5369
14.645,8.5433
14.669,8.5497
14.693,8.556
14.717,8.5623
14.741,8.5687
14.765,8.575
14.789,8.5813
14.813,8.5876
14.837,8.5939
14.861,8.6002
14.885,8.6065
14.909,8.6128
14.933,8.619
14.956,8.6253
14.98,8.6315
15,8.6378
15,8.644
15,8.6502
15,8.6564
15,8.6626
15,8.6688
15,8.675
15,8.6812
15,8.6874
15,8.6935
15,8.6997
15,8.7058
15,8.712
15,8.7181
15,8.7242
15,8.7303
15,8.7364
15,8.7425
15,8.7486
15,8.7546
15,8.7607
15,8.7668
15,8.7728
15,8.7788
15,8.7849
15,8.7909
15,8.7969
15,8.8029
15,8.8089
15,8.8148
15,8.8208
15,8.8268
15,8.8327
15,8.8387
15,8.8446
15,8.8505
15,8.8564
15,8.8624
15,8.8683
15,8.8741
15,8.88
15,8.8859
15,8.8918
15,8.8976
15,8.9034
15,8.9093
15,8.9151
15,8.9209
15,8.9267
15,8.9325
15,8.9383
15,8.9441
15,8.9498
15,8.9556
15,8.9613
15,8.9671
15,8.9728
15,8.9785
15,8.9842
15,8.9899
15,8.9956
15,9.0013
15,9.007
15,9.0127
15,9.0183
15,9.024
15,9.0296
15,9.0352
15,9.0408
15,9.0464
15,9.052
15,9.0576
15,9.0632
15,9.0688
15,9.0743
15,9.0799
15,9.0854
15,9.0909
15,9.0964
15,9.102
15,9.1074
15,9.1129
15,9.1184
15,9.1239
15,9.1293
15,9.1348
15,9.1402
15,9.1457
15,9.1511
15,9.1565
15,9.1619
15,9.1673
15,9.1727
15,9.178
15,9.1834
15,9.1888
15,9.1941
15,9.1994
15,9.2047
15,9.2101
15,9.2154
15,9.2206
15,9.2259
15,9.2312
15,9.2365
15,9.2417
15,9.247
15,9.2522
15,9.2574
15,9.2626
15,9.2678
15,9.273
15,9.2782
15,9.2834
15,9.2885
15,9.2937
15,9.2988
15,9.3039
15,9.3091
15,9.3142
15,9.3193
15,9.3244
15,9.3294
15,9.3345
15,9.3396
15,9.3446
15,9.3497
15,9.3547
15,9.3597
15,9.3647
15,9.3697
15,9.3747
15,9.3797
15,9.3846
15,9.3896
15,9.3945
15,9.3995
15,9.4044
15,9.4093
15,9.4142
15,9.4191
15,9.424
15,9.4288
15,9.4337
15,9.4386
15,9.4434
15,9.4482
15,9.4531
15,9.4579
15,9.4627
15,9.4674
15,9.4722
15,9.477
15,9.4817
15,9.4865
15,9.4912
15,9.496
15,9.5007
15,9.5054
15,9.5101
15,9.5147
15,9.5194
15,9.5241
15,9.5287
15,9.5334
15,9.538
15,9.5426
15,9.5472
15,9.5518
15,9.5564
15,9.561
15,9.5655
15,9.5701
15,9.5746
15,9.5792
15,9.5837
15,9.5882
15,9.5927
15,9.5972
15,9.6017
15,9.6061
15,9.6106
15,9.615
15,9.6195
15,9.6239
15,9.6283
15,9.6327
15,9.6371
15,9.6415
15,9.6459
15,9.6502
15,9.6546
15,9.6589
15,9.6632
15,9.6675
15,9.6718
15,9.6761
15,9.6804
15,9.6847
15,9.6889
15,9.6932
15,9.6974
15,9.7017
15,9.7059
15,9.7101
15,9.7143
15,9.7184
15,9.7226
15,9.7268
15,9.7309
15,9.7351
15,9.7392
15,9.7433
15,9.7474
