             LOGTIME, 10S11_TOTAL_GV, DCCT, RF_FREQ, WG_10S11_PRES, WG_10S11, 10S11_BM_VLTG, WG_AMB
13-NOV-2001 00:20:20, 8.133290E-02, 4.663800E+01, 3.300100E+04, 8.766174E+00, 1.174060E+01, -3.626209E-01, 1.327459E+01
13-NOV-2001 00:20:22, 8.081337E-02, 4.664500E+01, 3.300100E+04, 8.770523E+00, 1.177118E+01, -3.714215E-01, 1.328833E+01
13-NOV-2001 00:20:25, 8.058449E-02, 4.664100E+01, 3.300100E+04, 8.787460E+00, 1.175717E+01, -3.726867E-01, 1.327459E+01
13-NOV-2001 00:20:27, 8.008495E-02, 4.663600E+01, 3.300100E+04, 8.811264E+00, 1.174060E+01, -3.752176E-01, 1.327459E+01
13-NOV-2001 00:20:30, 7.984517E-02, 4.663800E+01, 3.300100E+04, 8.819504E+00, 1.175717E+01, -3.676251E-01, 1.325567E+01
13-NOV-2001 00:20:32, 7.938559E-02, 4.663800E+01, 3.300100E+04, 8.832550E+00, 1.173805E+01, -3.726867E-01, 1.323915E+01
13-NOV-2001 00:20:35, 7.904590E-02, 4.663300E+01, 3.300100E+04, 8.854523E+00, 1.173805E+01, -3.777484E-01, 1.323915E+01
13-NOV-2001 00:20:37, 7.877705E-02, 4.663200E+01, 3.300100E+04, 8.862534E+00, 1.177373E+01, -3.764831E-01, 1.322264E+01
13-NOV-2001 00:20:40, 7.846824E-02, 4.662700E+01, 3.300100E+04, 8.873291E+00, 1.175717E+01, -3.764831E-01, 1.322264E+01
13-NOV-2001 00:20:42, 7.803773E-02, 4.663200E+01, 3.300200E+04, 8.886337E+00, 1.175976E+01, -3.714215E-01, 1.322264E+01
13-NOV-2001 00:20:45, 7.788877E-02, 4.663300E+01, 3.300200E+04, 8.902817E+00, 1.177373E+01, -3.676251E-01, 1.322264E+01
13-NOV-2001 00:20:47, 7.746007E-02, 4.663400E+01, 3.300100E+04, 8.920898E+00, 1.175717E+01, -3.815447E-01, 1.322264E+01
13-NOV-2001 00:20:50, 7.710949E-02, 4.663400E+01, 3.300100E+04, 8.933945E+00, 1.179030E+01, -3.752176E-01, 1.322264E+01
13-NOV-2001 00:20:52, 7.666080E-02, 4.662600E+01, 3.300100E+04, 8.942184E+00, 1.177373E+01, -3.664173E-01, 1.322264E+01
13-NOV-2001 00:20:55, 7.652093E-02, 4.663400E+01, 3.300100E+04, 8.964157E+00, 1.177373E+01, -3.626209E-01, 1.322076E+01
13-NOV-2001 00:20:57, 7.615218E-02, 4.662400E+01, 3.300200E+04, 8.979721E+00, 1.175717E+01, -3.664173E-01, 1.322264E+01
13-NOV-2001 00:21:00, 7.599232E-02, 4.662800E+01, 3.300200E+04, 8.988647E+00, 1.179030E+01, -3.676251E-01, 1.323915E+01
13-NOV-2001 00:21:02, 7.555273E-02, 4.662600E+01, 3.300200E+04, 8.998489E+00, 1.179030E+01, -3.739523E-01, 1.320425E+01
13-NOV-2001 00:21:05, 7.528389E-02, 4.661600E+01, 3.300200E+04, 9.018631E+00, 1.179030E+01, -3.828100E-01, 1.323915E+01
13-NOV-2001 00:21:07, 7.492422E-02, 4.662200E+01, 3.300100E+04, 9.033737E+00, 1.180686E+01, -3.613557E-01, 1.325380E+01
13-NOV-2001 00:21:10, 7.471350E-02, 4.662200E+01, 3.300100E+04, 9.048615E+00, 1.179289E+01, -3.588248E-01, 1.325380E+01
13-NOV-2001 00:21:12, 7.440469E-02, 4.662300E+01, 3.300200E+04, 9.056854E+00, 1.179030E+01, -3.512324E-01, 1.325567E+01
13-NOV-2001 00:21:15, 7.422485E-02, 4.662100E+01, 3.300100E+04, 9.076309E+00, 1.179030E+01, -3.815447E-01, 1.323915E+01
13-NOV-2001 00:21:17, 7.390151E-02, 4.662500E+01, 3.300100E+04, 9.079971E+00, 1.182305E+01, -3.298930E-01, 1.323915E+01
13-NOV-2001 00:21:20, 7.370351E-02, 4.662200E+01, 3.300200E+04, 9.100113E+00, 1.177632E+01, -3.678552E-01, 1.323728E+01
13-NOV-2001 00:21:22, 7.338380E-02, 4.661900E+01, 3.300200E+04, 9.111328E+00, 1.179030E+01, -3.577319E-01, 1.322264E+01
13-NOV-2001 00:21:25, 7.317308E-02, 4.662000E+01, 3.300200E+04, 9.126434E+00, 1.180686E+01, -3.564665E-01, 1.318960E+01
13-NOV-2001 00:21:27, 7.296418E-02, 4.661500E+01, 3.300200E+04, 9.140854E+00, 1.180686E+01, -3.602628E-01, 1.322264E+01
13-NOV-2001 00:21:30, 7.274438E-02, 4.661600E+01, 3.300200E+04, 9.149551E+00, 1.179289E+01, -3.640591E-01, 1.322264E+01
13-NOV-2001 00:21:32, 7.245556E-02, 4.661400E+01, 3.300100E+04, 9.166489E+00, 1.179030E+01, -3.665899E-01, 1.320425E+01
13-NOV-2001 00:21:35, 7.220488E-02, 4.661900E+01, 3.300100E+04, 9.176559E+00, 1.182058E+01, -3.602628E-01, 1.321683E+01
13-NOV-2001 00:21:37, 7.196510E-02, 4.661200E+01, 3.300200E+04, 9.187775E+00, 1.181803E+01, -3.665899E-01, 1.321683E+01
13-NOV-2001 00:21:40, 7.182523E-02, 4.661700E+01, 3.300200E+04, 9.210892E+00, 1.183459E+01, -3.653244E-01, 1.323151E+01
13-NOV-2001 00:21:42, 7.145648E-02, 4.661300E+01, 3.300200E+04, 9.211578E+00, 1.183459E+01, -3.665899E-01, 1.320031E+01
13-NOV-2001 00:21:45, 7.128754E-02, 4.660500E+01, 3.300100E+04, 9.231033E+00, 1.186771E+01, -3.640591E-01, 1.323335E+01
13-NOV-2001 00:21:47, 7.103686E-02, 4.661200E+01, 3.300100E+04, 9.234695E+00, 1.185371E+01, -3.678552E-01, 1.323335E+01
13-NOV-2001 00:21:50, 7.089698E-02, 4.660300E+01, 3.300200E+04, 9.251175E+00, 1.183459E+01, -3.741246E-01, 1.323151E+01
13-NOV-2001 00:21:52, 7.060816E-02, 4.660700E+01, 3.300100E+04, 9.263535E+00, 1.183715E+01, -3.627936E-01, 1.321683E+01
13-NOV-2001 00:21:55, 7.046828E-02, 4.660900E+01, 3.300100E+04, 9.274979E+00, 1.183459E+01, -3.691207E-01, 1.323335E+01
13-NOV-2001 00:21:57, 7.021943E-02, 4.661300E+01, 3.300100E+04, 9.292374E+00, 1.183459E+01, -3.741246E-01, 1.321683E+01
13-NOV-2001 00:22:00, 7.007955E-02, 4.661000E+01, 3.300100E+04, 9.301300E+00, 1.185115E+01, -3.665899E-01, 1.321683E+01
13-NOV-2001 00:22:02, 6.983977E-02, 4.660600E+01, 3.300200E+04, 9.317551E+00, 1.185371E+01, -3.741246E-01, 1.324986E+01
13-NOV-2001 00:22:05, 6.966902E-02, 4.660700E+01, 3.300200E+04, 9.327393E+00, 1.185115E+01, -3.741246E-01, 1.321683E+01
13-NOV-2001 00:22:07, 6.936929E-02, 4.660700E+01, 3.300200E+04, 9.339981E+00, 1.185371E+01, -3.741246E-01, 1.321683E+01
13-NOV-2001 00:22:10, 6.925122E-02, 4.660500E+01, 3.300200E+04, 9.357605E+00, 1.187027E+01, -3.753902E-01, 1.323335E+01
13-NOV-2001 00:22:12, 6.897148E-02, 4.660800E+01, 3.300200E+04, 9.372711E+00, 1.185115E+01, -4.019636E-01, 1.324986E+01
13-NOV-2001 00:22:15, 6.879164E-02, 4.660600E+01, 3.300200E+04, 9.387589E+00, 1.185115E+01, -3.703860E-01, 1.324986E+01
13-NOV-2001 00:22:17, 6.862088E-02, 4.661200E+01, 3.300200E+04, 9.392624E+00, 1.185115E+01, -3.855134E-01, 1.323335E+01
13-NOV-2001 00:22:20, 6.851190E-02, 4.660700E+01, 3.300200E+04, 9.413910E+00, 1.185115E+01, -3.627936E-01, 1.324986E+01
13-NOV-2001 00:22:22, 6.824123E-02, 4.659800E+01, 3.300200E+04, 9.416428E+00, 1.185115E+01, -4.006983E-01, 1.324986E+01
13-NOV-2001 00:22:25, 6.809228E-02, 4.660300E+01, 3.300200E+04, 9.434052E+00, 1.183715E+01, -3.640591E-01, 1.324986E+01
13-NOV-2001 00:22:27, 6.791244E-02, 4.660100E+01, 3.300200E+04, 9.444122E+00, 1.185371E+01, -3.729168E-01, 1.326638E+01
13-NOV-2001 00:22:30, 6.778347E-02, 4.660100E+01, 3.300200E+04, 9.466553E+00, 1.185115E+01, -3.665899E-01, 1.325267E+01
13-NOV-2001 00:22:32, 6.749283E-02, 4.660500E+01, 3.300200E+04, 9.481659E+00, 1.185371E+01, -3.766555E-01, 1.321683E+01
13-NOV-2001 00:22:35, 6.736385E-02, 4.660000E+01, 3.300100E+04, 9.485321E+00, 1.187027E+01, -3.741246E-01, 1.323335E+01
13-NOV-2001 00:22:37, 6.718402E-02, 4.659700E+01, 3.300100E+04, 9.502945E+00, 1.185371E+01, -3.703860E-01, 1.321683E+01
13-NOV-2001 00:22:40, 6.702416E-02, 4.659200E+01, 3.300200E+04, 9.516678E+00, 1.185371E+01, -3.691207E-01, 1.323335E+01
13-NOV-2001 00:22:42, 6.686431E-02, 4.659500E+01, 3.300200E+04, 9.532928E+00, 1.187027E+01, -3.678552E-01, 1.321683E+01
13-NOV-2001 00:22:45, 6.672443E-02, 4.659000E+01, 3.300200E+04, 9.539337E+00, 1.187027E+01, -3.678552E-01, 1.318379E+01
13-NOV-2001 00:22:47, 6.650464E-02, 4.659700E+01, 3.300200E+04, 9.558105E+00, 1.183715E+01, -3.665899E-01, 1.320031E+01
13-NOV-2001 00:22:50, 6.638475E-02, 4.659000E+01, 3.300200E+04, 9.564285E+00, 1.185371E+01, -3.678552E-01, 1.321499E+01
13-NOV-2001 00:22:52, 6.618493E-02, 4.659900E+01, 3.300100E+04, 9.579391E+00, 1.187027E+01, -3.893095E-01, 1.321499E+01
13-NOV-2001 00:22:55, 6.610501E-02, 4.659300E+01, 3.300100E+04, 9.583054E+00, 1.183715E+01, -3.880442E-01, 1.319847E+01
13-NOV-2001 00:22:57, 6.590519E-02, 4.659400E+01, 3.300100E+04, 9.601822E+00, 1.185371E+01, -3.842479E-01, 1.319847E+01
13-NOV-2001 00:23:00, 6.579620E-02, 4.659200E+01, 3.300200E+04, 9.611893E+00, 1.190302E+01, -3.779210E-01, 1.321683E+01
13-NOV-2001 00:23:02, 6.552735E-02, 4.658700E+01, 3.300200E+04, 9.626999E+00, 1.187027E+01, -3.716515E-01, 1.320031E+01
13-NOV-2001 00:23:05, 6.546740E-02, 4.658200E+01, 3.300200E+04, 9.637070E+00, 1.187027E+01, -3.678552E-01, 1.323151E+01
13-NOV-2001 00:23:07, 6.529665E-02, 4.658600E+01, 3.300200E+04, 9.648285E+00, 1.187027E+01, -3.753902E-01, 1.319847E+01
13-NOV-2001 00:23:10, 6.521673E-02, 4.658200E+01, 3.300100E+04, 9.655838E+00, 1.187199E+01, -3.716515E-01, 1.324802E+01
13-NOV-2001 00:23:12, 6.508230E-02, 4.658100E+01, 3.300200E+04, 9.668427E+00, 1.188646E+01, -3.741246E-01, 1.324802E+01
13-NOV-2001 00:23:15, 6.497695E-02, 4.658100E+01, 3.300200E+04, 9.688339E+00, 1.185371E+01, -3.829826E-01, 1.328105E+01
13-NOV-2001 00:23:17, 6.473172E-02, 4.658500E+01, 3.300200E+04, 9.692230E+00, 1.187199E+01, -3.373129E-01, 1.324521E+01
13-NOV-2001 00:23:20, 6.466269E-02, 4.658400E+01, 3.300200E+04, 9.704590E+00, 1.187199E+01, -3.802792E-01, 1.326454E+01
13-NOV-2001 00:23:22, 6.450828E-02, 4.657500E+01, 3.300200E+04, 9.716034E+00, 1.187199E+01, -3.904024E-01, 1.328105E+01
13-NOV-2001 00:23:25, 6.440838E-02, 4.658100E+01, 3.300100E+04, 9.727249E+00, 1.187199E+01, -3.853408E-01, 1.331371E+01
13-NOV-2001 00:23:27, 6.425397E-02, 4.657600E+01, 3.300100E+04, 9.739838E+00, 1.188646E+01, -3.866063E-01, 1.334674E+01
13-NOV-2001 00:23:30, 6.414317E-02, 4.658100E+01, 3.300200E+04, 9.754715E+00, 1.188817E+01, -3.777484E-01, 1.332741E+01
13-NOV-2001 00:23:32, 6.402873E-02, 4.657500E+01, 3.300200E+04, 9.766159E+00, 1.188817E+01, -3.726867E-01, 1.334858E+01
13-NOV-2001 00:23:35, 6.386887E-02, 4.658200E+01, 3.300100E+04, 9.773483E+00, 1.184479E+01, -3.676251E-01, 1.330297E+01
13-NOV-2001 00:23:37, 6.374352E-02, 4.658100E+01, 3.300200E+04, 9.786072E+00, 1.182823E+01, -3.664173E-01, 1.331948E+01
13-NOV-2001 00:23:40, 6.366905E-02, 4.657600E+01, 3.300200E+04, 9.802322E+00, 1.189619E+01, -3.664173E-01, 1.328833E+01
13-NOV-2001 00:23:42, 6.354916E-02, 4.657300E+01, 3.300100E+04, 9.811249E+00, 1.186135E+01, -3.676251E-01, 1.335251E+01
13-NOV-2001 00:23:45, 6.344380E-02, 4.657500E+01, 3.300100E+04, 9.821091E+00, 1.185876E+01, -3.979949E-01, 1.331948E+01
13-NOV-2001 00:23:47, 6.330030E-02, 4.656800E+01, 3.300200E+04, 9.837570E+00, 1.187792E+01, -3.891371E-01, 1.331948E+01
13-NOV-2001 00:23:50, 6.314589E-02, 4.657600E+01, 3.300200E+04, 9.842606E+00, 1.189448E+01, -3.600901E-01, 1.331948E+01
13-NOV-2001 00:23:52, 6.301510E-02, 4.657000E+01, 3.300100E+04, 9.857483E+00, 1.184479E+01, -3.638865E-01, 1.331948E+01
13-NOV-2001 00:23:55, 6.291519E-02, 4.656800E+01, 3.300100E+04, 9.872589E+00, 1.184220E+01, -3.688906E-01, 1.331948E+01
13-NOV-2001 00:23:57, 6.282619E-02, 4.657400E+01, 3.300100E+04, 9.885178E+00, 1.184479E+01, -3.562940E-01, 1.331948E+01
13-NOV-2001 00:24:00, 6.276079E-02, 4.656600E+01, 3.300100E+04, 9.891357E+00, 1.182823E+01, -3.701559E-01, 1.331948E+01
13-NOV-2001 00:24:02, 6.258640E-02, 4.656500E+01, 3.300100E+04, 9.903946E+00, 1.186135E+01, -3.764831E-01, 1.332136E+01
13-NOV-2001 00:24:05, 6.246651E-02, 4.656500E+01, 3.300100E+04, 9.922714E+00, 1.186135E+01, -3.626209E-01, 1.335251E+01
13-NOV-2001 00:24:07, 6.235207E-02, 4.656200E+01, 3.300100E+04, 9.928894E+00, 1.187792E+01, -3.600901E-01, 1.331948E+01
13-NOV-2001 00:24:10, 6.227760E-02, 4.656600E+01, 3.300200E+04, 9.938965E+00, 1.186135E+01, -3.701559E-01, 1.331948E+01
13-NOV-2001 00:24:12, 6.216679E-02, 4.655900E+01, 3.300100E+04, 9.950180E+00, 1.187963E+01, -3.638865E-01, 1.331948E+01
13-NOV-2001 00:24:15, 6.208141E-02, 4.656900E+01, 3.300100E+04, 9.957733E+00, 1.187792E+01, -3.664173E-01, 1.332136E+01
13-NOV-2001 00:24:17, 6.194699E-02, 4.656200E+01, 3.300200E+04, 9.976501E+00, 1.187792E+01, -3.651518E-01, 1.332136E+01
13-NOV-2001 00:24:20, 6.183255E-02, 4.656500E+01, 3.300200E+04, 9.987946E+00, 1.187792E+01, -3.664173E-01, 1.330297E+01
13-NOV-2001 00:24:22, 6.172356E-02, 4.655500E+01, 3.300200E+04, 9.999161E+00, 1.186135E+01, -3.726867E-01, 1.331948E+01
13-NOV-2001 00:24:25, 6.164363E-02, 4.656000E+01, 3.300200E+04, 1.001427E+01, 1.186307E+01, -3.664173E-01, 1.331948E+01
13-NOV-2001 00:24:27, 6.151284E-02, 4.655500E+01, 3.300200E+04, 1.002296E+01, 1.184651E+01, -3.701559E-01, 1.330297E+01
13-NOV-2001 00:24:30, 6.143836E-02, 4.655900E+01, 3.300200E+04, 1.003418E+01, 1.187963E+01, -3.726867E-01, 1.331948E+01
13-NOV-2001 00:24:32, 6.128396E-02, 4.655800E+01, 3.300200E+04, 1.004929E+01, 1.186307E+01, -3.790139E-01, 1.333600E+01
13-NOV-2001 00:24:35, 6.128396E-02, 4.655500E+01, 3.300200E+04, 1.005684E+01, 1.186135E+01, -3.916680E-01, 1.333600E+01
13-NOV-2001 00:24:37, 6.114954E-02, 4.656100E+01, 3.300200E+04, 1.006691E+01, 1.186307E+01, -3.916680E-01, 1.333319E+01
13-NOV-2001 00:24:40, 6.107324E-02, 4.655000E+01, 3.300200E+04, 1.007423E+01, 1.187963E+01, -3.866063E-01, 1.333600E+01
13-NOV-2001 00:24:42, 6.097878E-02, 4.655700E+01, 3.300200E+04, 1.008682E+01, 1.184479E+01, -3.790139E-01, 1.331948E+01
13-NOV-2001 00:24:45, 6.088977E-02, 4.655200E+01, 3.300200E+04, 1.010307E+01, 1.186307E+01, -3.739523E-01, 1.336902E+01
13-NOV-2001 00:24:47, 6.083346E-02, 4.655900E+01, 3.300200E+04, 1.010696E+01, 1.186135E+01, -3.866063E-01, 1.335251E+01
13-NOV-2001 00:24:50, 6.076988E-02, 4.655000E+01, 3.300200E+04, 1.011200E+01, 1.186307E+01, -3.764831E-01, 1.338554E+01
13-NOV-2001 00:24:52, 6.109322E-02, 4.655800E+01, 3.300200E+04, 1.009438E+01, 1.186135E+01, -3.752176E-01, 1.341538E+01
13-NOV-2001 00:24:55, 6.108959E-02, 4.656000E+01, 3.300200E+04, 1.007172E+01, 1.187792E+01, -3.802792E-01, 1.340167E+01
13-NOV-2001 00:24:57, 6.097878E-02, 4.656000E+01, 3.300200E+04, 1.007927E+01, 1.187792E+01, -3.714215E-01, 1.341818E+01
13-NOV-2001 00:25:00, 6.095335E-02, 4.655600E+01, 3.300100E+04, 1.007927E+01, 1.184479E+01, -3.752176E-01, 1.336902E+01
