  0.20987312E+02  0.36149088E-02
  0.21207312E+02  0.37430900E-02
  0.21207312E+02  0.37430900E-02
  0.21357311E+02  0.38306217E-02
  0.21557312E+02  0.38786365E-02
  0.21757311E+02  0.37889078E-02
  0.21961311E+02  0.36277960E-02
  0.22165312E+02  0.34668408E-02
  0.22165312E+02  0.34668408E-02
  0.22525312E+02  0.31740484E-02
  0.22885313E+02  0.28818031E-02
  0.23245314E+02  0.25902919E-02
  0.23605314E+02  0.22997926E-02
  0.23965315E+02  0.20107441E-02
  0.24325315E+02  0.17238768E-02
  0.24325315E+02  0.17238768E-02
  0.24546865E+02  0.15457546E-02
  0.24546865E+02  0.15457546E-02
  0.24766865E+02  0.13705869E-02
  0.24766865E+02  0.13705869E-02
  0.24916864E+02  0.12524973E-02
  0.25116863E+02  0.11237907E-02
  0.25316864E+02  0.10491980E-02
  0.25520864E+02  0.10011829E-02
  0.25724865E+02  0.95814042E-03
  0.25724865E+02  0.95814042E-03
  0.26084866E+02  0.89302409E-03
  0.26444866E+02  0.84942853E-03
  0.26804865E+02  0.83075115E-03
  0.27164865E+02  0.83865540E-03
  0.27524866E+02  0.87242079E-03
  0.27884867E+02  0.92923181E-03
  0.27884867E+02  0.92923181E-03
  0.28106417E+02  0.97246940E-03
  0.28106417E+02  0.97246940E-03
  0.28326418E+02  0.99202141E-03
  0.28326418E+02  0.99202141E-03
  0.28326418E+02  0.99202141E-03
  0.28476418E+02  0.10071374E-02
  0.28676418E+02  0.10112596E-02
  0.28876417E+02  0.98171411E-03
  0.29080418E+02  0.93585812E-03
  0.29284418E+02  0.89291774E-03
  0.29284418E+02  0.89291774E-03
  0.29644419E+02  0.82244875E-03
  0.30004419E+02  0.76481752E-03
  0.30364418E+02  0.72309951E-03
  0.30724419E+02  0.70014549E-03
  0.31084419E+02  0.69780997E-03
  0.31444420E+02  0.71629405E-03
  0.31444420E+02  0.71629405E-03
  0.31665970E+02  0.73576323E-03
  0.31665970E+02  0.73576323E-03
  0.31885971E+02  0.76192507E-03
  0.31885971E+02  0.76192507E-03
  0.31885971E+02  0.76192507E-03
  0.32035969E+02  0.78332104E-03
  0.32235970E+02  0.83338254E-03
  0.32435970E+02  0.92497893E-03
  0.32639969E+02  0.10416182E-02
  0.32843971E+02  0.11605368E-02
  0.32843971E+02  0.11605368E-02
  0.33203972E+02  0.13709255E-02
  0.33563972E+02  0.15846005E-02
  0.33923973E+02  0.18003926E-02
  0.34283974E+02  0.20176233E-02
  0.34643974E+02  0.22358717E-02
  0.35003975E+02  0.24548674E-02
  0.35003975E+02  0.24548674E-02
  0.35225525E+02  0.25862679E-02
  0.35225525E+02  0.25862679E-02
  0.35445522E+02  0.26446972E-02
  0.35445522E+02  0.26446972E-02
  0.35595524E+02  0.26851811E-02
  0.35795525E+02  0.26918335E-02
  0.35995522E+02  0.26036222E-02
  0.36199524E+02  0.24664968E-02
  0.36403522E+02  0.23304597E-02
  0.36403522E+02  0.23304597E-02
  0.36763523E+02  0.20877568E-02
  0.37123524E+02  0.18504431E-02
  0.37483524E+02  0.16208827E-02
  0.37843525E+02  0.14028891E-02
  0.38203526E+02  0.12027684E-02
  0.38563526E+02  0.10309813E-02
  0.38563526E+02  0.10309813E-02
  0.38785076E+02  0.94428507E-03
  0.38785076E+02  0.94428507E-03
  0.39005077E+02  0.87968580E-03
  0.39005077E+02  0.87968580E-03
  0.39005077E+02  0.87968580E-03
  0.39155075E+02  0.85049844E-03
  0.39355076E+02  0.85137226E-03
  0.39555077E+02  0.91439777E-03
  0.39850853E+02  0.10707356E-02
  0.40146626E+02  0.12541614E-02
  0.40146626E+02  0.12541614E-02
  0.40506626E+02  0.14958463E-02
  0.40866627E+02  0.17524266E-02
  0.41226627E+02  0.20182282E-02
  0.41586628E+02  0.22900430E-02
  0.41946629E+02  0.25659611E-02
  0.42306629E+02  0.28447895E-02
  0.42306629E+02  0.28447895E-02
  0.42510628E+02  0.29996296E-02
  0.42714630E+02  0.31550925E-02
  0.42914627E+02  0.32509807E-02
  0.43114628E+02  0.32317885E-02
  0.43264629E+02  0.31742784E-02
  0.43264629E+02  0.31742784E-02
  0.43484631E+02  0.30905150E-02
  0.43484631E+02  0.30905150E-02
  0.43706181E+02  0.29334028E-02
  0.43706181E+02  0.29334028E-02
  0.44066181E+02  0.26714040E-02
  0.44426182E+02  0.24100309E-02
  0.44786182E+02  0.21495100E-02
  0.45146179E+02  0.18901959E-02
  0.45506180E+02  0.16326625E-02
  0.45866180E+02  0.13779090E-02
  0.45866180E+02  0.13779090E-02
  0.46070183E+02  0.12333235E-02
  0.46274181E+02  0.10906977E-02
  0.46474182E+02  0.97699102E-03
  0.46674183E+02  0.91085001E-03
  0.46824181E+02  0.87950396E-03
  0.46824181E+02  0.87950396E-03
  0.46824181E+02  0.87950396E-03
  0.47044182E+02  0.83837949E-03
  0.47044182E+02  0.83837949E-03
  0.47265732E+02  0.80358447E-03
  0.47265732E+02  0.80358447E-03
  0.47625732E+02  0.76055905E-03
  0.47985733E+02  0.74038509E-03
  0.48345734E+02  0.74492238E-03
  0.48705734E+02  0.77373534E-03
  0.49065735E+02  0.82428282E-03
  0.49425735E+02  0.89288090E-03
  0.49425735E+02  0.89288090E-03
  0.49629738E+02  0.93668461E-03
  0.49833736E+02  0.98454917E-03
  0.50033737E+02  0.10169435E-02
  0.50233734E+02  0.10163004E-02
  0.50383736E+02  0.10042127E-02
  0.50383736E+02  0.10042127E-02
  0.50383736E+02  0.10042127E-02
  0.50603737E+02  0.98992325E-03
  0.50603737E+02  0.98992325E-03
  0.50825287E+02  0.94577600E-03
  0.50825287E+02  0.94577600E-03
  0.51185287E+02  0.88717794E-03
  0.51545288E+02  0.85129618E-03
  0.51905289E+02  0.84104371E-03
  0.52265285E+02  0.85734011E-03
  0.52625286E+02  0.89874305E-03
  0.52985287E+02  0.96201414E-03
  0.52985287E+02  0.96201414E-03
  0.53189285E+02  0.10041880E-02
  0.53393288E+02  0.10514655E-02
  0.53593288E+02  0.11255045E-02
  0.53793289E+02  0.12538380E-02
  0.53943287E+02  0.13717248E-02
  0.53943287E+02  0.13717248E-02
  0.54163288E+02  0.15466549E-02
  0.54163288E+02  0.15466549E-02
  0.54384838E+02  0.17245921E-02
  0.54384838E+02  0.17245921E-02
  0.54744839E+02  0.20112377E-02
  0.55104839E+02  0.23001304E-02
  0.55464840E+02  0.25905203E-02
  0.55824841E+02  0.28819519E-02
  0.56184841E+02  0.31741417E-02
  0.56544842E+02  0.34668962E-02
  0.56544842E+02  0.34668962E-02
  0.56748840E+02  0.36278367E-02
  0.56952843E+02  0.37889364E-02
  0.57152840E+02  0.38786565E-02
  0.57352840E+02  0.38306350E-02
  0.57502842E+02  0.37431000E-02
  0.57502842E+02  0.37431000E-02
  0.57722839E+02  0.36149174E-02
  0.57722839E+02  0.36149174E-02
  0.57944389E+02  0.34310811E-02
  0.57944389E+02  0.34310811E-02
  0.58304390E+02  0.31244040E-02
  0.58664391E+02  0.28182613E-02
  0.59024391E+02  0.25128482E-02
  0.59384392E+02  0.22084664E-02
  0.59744392E+02  0.19056145E-02
  0.60104393E+02  0.16051558E-02
  0.60104393E+02  0.16051558E-02
  0.60308395E+02  0.14341833E-02
  0.60512394E+02  0.12649187E-02
  0.60712395E+02  0.11286933E-02
  0.60912395E+02  0.10464852E-02
  0.61062393E+02  0.10053321E-02
  0.61062393E+02  0.10053321E-02
  0.61062393E+02  0.10053321E-02
  0.61282394E+02  0.94942248E-03
  0.61282394E+02  0.94942248E-03
  0.61503944E+02  0.89934957E-03
  0.61503944E+02  0.89934957E-03
  0.61863945E+02  0.83125738E-03
  0.62223946E+02  0.78709901E-03
  0.62583946E+02  0.77099330E-03
  0.62943947E+02  0.78467187E-03
  0.63303947E+02  0.82665682E-03
  0.63663948E+02  0.89296448E-03
  0.63663948E+02  0.89296448E-03
  0.63867947E+02  0.93782792E-03
  0.64071945E+02  0.98814943E-03
  0.64271942E+02  0.10240083E-02
  0.64471947E+02  0.10275607E-02
  0.64621948E+02  0.10190967E-02
  0.64621948E+02  0.10190967E-02
  0.64621948E+02  0.10190967E-02
  0.64841949E+02  0.10110473E-02
  0.64841949E+02  0.10110473E-02
  0.65063499E+02  0.96608337E-03
  0.65063499E+02  0.96608337E-03
  0.65423500E+02  0.89591817E-03
  0.65783501E+02  0.83394925E-03
  0.66143501E+02  0.78212726E-03
  0.66503502E+02  0.74257981E-03
  0.66863503E+02  0.71733998E-03
  0.67223503E+02  0.70793921E-03
  0.67223503E+02  0.70793921E-03
  0.67427505E+02  0.70830627E-03
  0.67631500E+02  0.71400538E-03
  0.67831497E+02  0.73978689E-03
  0.68031502E+02  0.80342754E-03
  0.68181503E+02  0.86602481E-03
  0.68181503E+02  0.86602481E-03
  0.68401497E+02  0.96076593E-03
  0.68401497E+02  0.96076593E-03
  0.68747147E+02  0.11146968E-02
  0.69092796E+02  0.12728515E-02
  0.69438446E+02  0.14338318E-02
  0.69784103E+02  0.15967838E-02
  0.70129753E+02  0.17611606E-02
  0.70475403E+02  0.19265973E-02
  0.70821053E+02  0.20928429E-02
  0.70821053E+02  0.20928429E-02
  0.71041046E+02  0.21761174E-02
  0.71041046E+02  0.21761174E-02
  0.71191048E+02  0.22332335E-02
  0.71391052E+02  0.22693719E-02
  0.71591049E+02  0.22252111E-02
  0.71795044E+02  0.21394545E-02
  0.71999046E+02  0.20541484E-02
  0.71999046E+02  0.20541484E-02
  0.72359047E+02  0.18996772E-02
  0.72719048E+02  0.17469865E-02
  0.73079048E+02  0.15965872E-02
  0.73439049E+02  0.14491939E-02
  0.73799049E+02  0.13058237E-02
  0.74159050E+02  0.11679599E-02
  0.74159050E+02  0.11679599E-02
  0.74380600E+02  0.10848377E-02
  0.74380600E+02  0.10848377E-02
  0.74600601E+02  0.10058719E-02
  0.74600601E+02  0.10058719E-02
  0.74600601E+02  0.10058719E-02
  0.74750603E+02  0.95452927E-03
  0.74950607E+02  0.91076462E-03
  0.75150604E+02  0.91283873E-03
  0.75501663E+02  0.96321752E-03
  0.75852722E+02  0.10260836E-02
  0.76203789E+02  0.10992975E-02
  0.76554848E+02  0.11809359E-02
  0.76905907E+02  0.12693740E-02
  0.77256966E+02  0.13632900E-02
  0.77608032E+02  0.14616274E-02
  0.77959091E+02  0.15635529E-02
  0.78310150E+02  0.16684089E-02

