
MAP      1, NO =     6, NV =     6, INA =     1
**************************************************

    I  COEFFICIENT               ORDER   EXPONENTS
      NO =     6      NV =     6
    4  -1.60747964636421802E+04  1  1  0  0  2  0
    4   1.56962151589916844E+05  1  0  2  0  1  0
    4  -8.51078099249651132E+04  1  0  1  1  1  0
    4  -1.82204249896161002E+06  1  0  0  2  1  0
    4   7.66289212372069233E+03  1  0  0  0  3  0
    4  -1.70380404152011096E+08  0  4  0  0  0  0
    4   1.80633019875599071E+07  0  3  0  0  1  0
    4  -1.05118503422951847E+07  0  2  2  0  0  0
    4   4.56127606092869639E+07  0  2  1  1  0  0
    4   2.54888916002974212E+08  0  2  0  2  0  0
    4  -1.09707411296565202E+05  0  2  0  0  2  0
    4   6.49588051990912845E+02  0  1  2  0  1  0
    4   6.66356591961295996E+06  0  1  1  1  1  0
    4  -1.69498238787110941E+06  0  1  0  2  1  0
    4   2.48193894455035625E+04  0  1  0  0  3  0
    4   2.51503094579661934E+05  0  0  4  0  0  0
    4  -3.28386651570747199E+05  0  0  3  1  0  0
    4   8.32733891221187636E+06  0  0  2  2  0  0
    4   1.79429207411867446E+03  0  0  2  0  2  0
    4  -6.78467515450736508E+06  0  0  1  3  0  0
    4  -2.00000380318413299E+04  0  0  1  1  2  0
    4   6.55001605326521248E+07  0  0  0  4  0  0
    4   6.41925425716543250E+04  0  0  0  2  2  0
    4  -4.24439892111598049E-01  0  0  0  0  4  0
    5  -6.53891905043408275E+06  5  0  0  0  0  0
    5  -1.74816935000890456E+07  4  1  0  0  0  0
    5  -2.46958780525964126E+06  4  0  0  0  1  0
    5  -7.60775933767788529E+08  3  2  0  0  0  0
    5   2.66292812682973929E+07  3  1  0  0  1  0
    5   6.55009591441245563E+06  3  0  2  0  0  0
    5  -7.61304539381645471E+07  3  0  1  1  0  0
    5  -1.04236583160331875E+08  3  0  0  2  0  0
    5  -1.42597296294330293E+06  3  0  0  0  2  0
    5  -6.44516042142658615E+09  2  3  0  0  0  0
    5   3.41901586315662086E+08  2  2  0  0  1  0
    5  -7.03483977376142740E+07  2  1  2  0  0  0
    5   8.76972982971527457E+08  2  1  1  1  0  0
    5  -3.37917025835764265E+09  2  1  0  2  0  0
    5  -1.05204715963423550E+07  2  1  0  0  2  0
    5  -1.04410654225362968E+07  2  0  2  0  1  0
    5   8.15430260370864719E+06  2  0  1  1  1  0
    5  -1.91911454024059713E+08  2  0  0  2  1  0
    5   7.87770129950608825E+04  2  0  0  0  3  0
    5  -3.32592291446683388E+10  1  4  0  0  0  0
    5   2.92007153195330000E+09  1  3  0  0  1  0
    5   1.14702789121355712E+08  1  2  2  0  0  0
    5  -1.56948764027293816E+10  1  2  1  1  0  0
    5   1.67558127095220757E+10  1  2  0  2  0  0
    5  -2.64545242570587546E+08  1  2  0  0  2  0
    5  -5.89963484124756604E+07  1  1  2  0  1  0
    5  -2.44383858943253577E+08  1  1  1  1  1  0
    5  -1.05379285201523721E+09  1  1  0  2  1  0
    5   2.74467092239471432E+06  1  1  0  0  3  0
    5   7.66452141567839868E+06  1  0  4  0  0  0
    5   2.65901354276722908E+08  1  0  3  1  0  0
    5  -2.24653471525444448E+08  1  0  2  2  0  0
    5  -2.37095472617361275E+06  1  0  2  0  2  0
    5   6.38327612866700554E+09  1  0  1  3  0  0
    5  -4.60685940220031142E+06  1  0  1  1  2  0
    5  -9.19879462755387115E+09  1  0  0  4  0  0
    5  -8.62340430441953987E+07  1  0  0  2  2  0
    5  -9.91032239821908588E+04  1  0  0  0  4  0
    5  -1.67759817010906494E+11  0  5  0  0  0  0
    5   7.84490768810988522E+09  0  4  0  0  1  0
    5  -2.27832570194165182E+09  0  3  2  0  0  0
    5   3.79375348704465866E+10  0  3  1  1  0  0
    5  -4.77047565794078491E+11  0  3  0  2  0  0
    5  -5.68526243325885892E+08  0  3  0  0  2  0
    5   7.13352430433827192E+07  0  2  2  0  1  0
    5  -1.02735467221178484E+09  0  2  1  1  1  0
    5  -1.94783984142329369E+10  0  2  0  2  1  0
    5   1.76109534397169091E+07  0  2  0  0  3  0
    5  -2.74734955322113454E+08  0  1  4  0  0  0
    5   5.28787314803158164E+08  0  1  3  1  0  0
    5  -2.60712114009674788E+09  0  1  2  2  0  0
    5  -1.47790498939232202E+06  0  1  2  0  2  0
    5   1.89654173188741150E+10  0  1  1  3  0  0
    5  -6.35624324723697081E+06  0  1  1  1  2  0
    5   8.63335862862255554E+10  0  1  0  4  0  0
    5  -2.79040964242739022E+08  0  1  0  2  2  0
    5  -2.48672128953239764E+05  0  1  0  0  4  0
    5  -9.57178047612944990E+06  0  0  4  0  1  0
    5   1.06972407486008257E+07  0  0  3  1  1  0
    5  -9.80602384078951329E+07  0  0  2  2  1  0
    5  -5.23870191940177538E+04  0  0  2  0  3  0
    5   2.09120381231830657E+08  0  0  1  3  1  0
    5   4.15609173318344576E+05  0  0  1  1  3  0
    5   1.65133021781265855E+09  0  0  0  4  1  0
    5  -5.37110385606087465E+06  0  0  0  2  3  0
    5   3.44987153180549558E+03  0  0  0  0  5  0
    6   2.59144180586530983E+08  6  0  0  0  0  0
    6   5.73303599968162537E+08  5  1  0  0  0  0
    6  -1.07938126005501360E+08  5  0  0  0  1  0
    6   4.74861390250295639E+09  4  2  0  0  0  0
    6   2.53477441528905916E+09  4  1  0  0  1  0
    6   9.80935431454344749E+08  4  0  2  0  0  0
    6   8.76817997276344681E+09  4  0  1  1  0  0
    6   1.52257232887654228E+10  4  0  0  2  0  0
    6  -1.09881197880696272E+06  4  0  0  0  2  0
    6  -2.01941813744664856E+11  3  3  0  0  0  0
    6   2.65828123286299896E+10  3  2  0  0  1  0
    6   4.29230384285586262E+09  3  1  2  0  0  0
    6   8.45752834145524216E+09  3  1  1  1  0  0
    6   4.31252970902972046E+11  3  1  0  2  0  0
    6   1.95035090271725208E+07  3  1  0  0  2  0
    6  -3.23133879921503186E+08  3  0  2  0  1  0
    6   5.58362914756280708E+09  3  0  1  1  1  0
    6   1.60089549257182655E+10  3  0  0  2  1  0
    6   4.39095314140819386E+07  3  0  0  0  3  0
    6  -3.03611762137096924E+12  2  4  0  0  0  0
    6   5.34798280548740112E+11  2  3  0  0  1  0
    6   2.03789257142735657E+11  2  2  2  0  0  0
    6  -3.69485958476762329E+11  2  2  1  1  0  0
    6   1.23694733111927686E+12  2  2  0  2  0  0
    6  -4.94115206792808247E+09  2  2  0  0  2  0
    6   2.09621634614946222E+09  2  1  2  0  1  0
    6  -2.95170916892646790E+10  2  1  1  1  1  0
    6   3.23623130077868408E+11  2  1  0  2  1  0
    6   3.09705382105127513E+08  2  1  0  0  3  0
    6  -3.43225955044738293E+09  2  0  4  0  0  0
    6   9.14666593517597961E+09  2  0  3  1  0  0
    6  -4.47764843358375092E+10  2  0  2  2  0  0
    6   3.59228157641823769E+08  2  0  2  0  2  0
    6   2.73198161950949585E+11  2  0  1  3  0  0
    6   5.01945955974002555E+06  2  0  1  1  2  0
    6   1.04751445810651257E+12  2  0  0  4  0  0
    6   3.80390587366656542E+09  2  0  0  2  2  0
    6  -5.60180715950276889E+06  2  0  0  0  4  0
    6  -1.70509076323502383E+13  1  5  0  0  0  0
    6   1.70217122269480176E+12  1  4  0  0  1  0
    6  -1.55762301671842773E+11  1  3  2  0  0  0
    6   5.26720610850764648E+12  1  3  1  1  0  0
    6   4.43017637779255664E+12  1  3  0  2  0  0
    6  -6.23225750329260330E+10  1  3  0  0  2  0
    6  -2.02647263773137436E+10  1  2  2  0  1  0
    6   1.79166442312253723E+11  1  2  1  1  1  0
    6   8.71849176523182617E+11  1  2  0  2  1  0
    6   6.19707607268378258E+09  1  2  0  0  3  0
    6   1.30830538807143917E+10  1  1  4  0  0  0
    6  -2.82204657704098755E+11  1  1  3  1  0  0
    6   3.97206487804335022E+11  1  1  2  2  0  0
    6  -5.79960751296610981E+07  1  1  2  0  2  0
    6  -8.60624977263899512E+12  1  1  1  3  0  0
    6   6.84281654708981609E+09  1  1  1  1  2  0
    6   9.93911200759063281E+12  1  1  0  4  0  0
    6  -2.67504205270656013E+10  1  1  0  2  2  0
    6  -7.80144932582794502E+06  1  1  0  0  4  0
    6   4.76443430245213866E+08  1  0  4  0  1  0
    6  -1.29220455444062824E+10  1  0  3  1  1  0
    6   3.02066797679122467E+10  1  0  2  2  1  0
    6   1.73548277471896186E+07  1  0  2  0  3  0
    6  -2.03666173545796173E+11  1  0  1  3  1  0
    6   2.08875552091758758E+08  1  0  1  1  3  0
    6   1.77536501111951508E+11  1  0  0  4  1  0
    6  -8.11232356656670928E+08  1  0  0  2  3  0
    6   5.38329790712956339E+05  1  0  0  0  5  0
    6  -2.20341050735483359E+13  0  6  0  0  0  0
    6   1.64899072527127207E+13  0  5  0  0  1  0
    6   2.05741547671347339E+12  0  4  2  0  0  0
    6  -4.05498965223504219E+13  0  4  1  1  0  0
    6  -1.93610670587302578E+13  0  4  0  2  0  0
    6  -5.31922488873846130E+10  0  4  0  0  2  0
    6   3.98319666496514099E+11  0  3  2  0  1  0
    6  -3.93746009460784912E+12  0  3  1  1  1  0
    6   1.87407718694839375E+13  0  3  0  2  1  0
    6   2.18955817628296204E+10  0  3  0  0  3  0
    6   4.46383869907291870E+10  0  2  4  0  0  0
    6   9.55095226206547119E+11  0  2  3  1  0  0
    6  -1.94935106823761749E+11  0  2  2  2  0  0
    6  -3.00937423080809474E+08  0  2  2  0  2  0
    6   1.42291408286834883E+13  0  2  1  3  0  0
    6  -7.82451347382088184E+09  0  2  1  1  2  0
    6  -1.05764158837738594E+14  0  2  0  4  0  0
    6   4.47252747058783493E+10  0  2  0  2  2  0
    6  -7.86950516246105433E+07  0  2  0  0  4  0
    6   1.48809211735065804E+10  0  1  4  0  1  0
    6   1.37614460616096573E+10  0  1  3  1  1  0
    6  -1.07581226981543427E+10  0  1  2  2  1  0
    6   2.15975084796376824E+08  0  1  2  0  3  0
    6   6.12434480967210571E+11  0  1  1  3  1  0
    6  -8.52617940340149403E+08  0  1  1  1  3  0
    6  -4.37409272917257031E+12  0  1  0  4  1  0
    6   1.23025330370955639E+10  0  1  0  2  3  0
    6  -1.67546236553516192E+06  0  1  0  0  5  0
    6  -4.95133397795246065E+08  0  0  6  0  0  0
    6  -8.83008837799454880E+09  0  0  5  1  0  0
    6   5.89204922658467293E+09  0  0  4  2  0  0
    6   2.50798729676897466E+08  0  0  4  0  2  0
    6  -3.55285117387672119E+11  0  0  3  3  0  0
    6   2.59034918141078025E+08  0  0  3  1  2  0
    6   6.32662738954929810E+11  0  0  2  4  0  0
    6   5.29653558224828243E+09  0  0  2  2  2  0
    6   2.79181842553499900E+06  0  0  2  0  4  0
    6  -3.27701749826509180E+12  0  0  1  5  0  0
    6   7.61207447060499954E+09  0  0  1  3  2  0
    6  -1.13783021980850119E+06  0  0  1  1  4  0
    6   5.73528755178359961E+12  0  0  0  6  0  0
    6   5.38937145652626572E+10  0  0  0  4  2  0
    6   2.54092217462525852E+07  0  0  0  2  4  0
    6  -8.23272985690761125E+04  0  0  0  0  6  0
 -245   0.00000000000000000E+00  0  0  0  0  0  0

MAP      2, NO =     6, NV =     6, INA =     2
**************************************************

    I  COEFFICIENT               ORDER   EXPONENTS
      NO =     6      NV =     6
    1  -1.23950404680483281E-01  1  0  0  0  0  0
    1  -2.72723250373361426E-01  0  1  0  0  0  0
    1   1.46777552036740628E-04  0  0  0  0  1  0
    2   4.33807068326088618E-01  2  0  0  0  0  0
    2   8.90866542079561974E+00  1  1  0  0  0  0
    2  -8.41809773932434613E-01  1  0  0  0  1  0
    2  -4.99348450585571868E+01  0  2  0  0  0  0
    2  -3.70219775168354559E+00  0  1  0  0  1  0
    2   3.58971126348444214E+00  0  0  2  0  0  0
    2   4.98192593211937229E+00  0  0  1  1  0  0
    2   8.32034100113358477E+01  0  0  0  2  0  0
    2  -7.42801953476868032E-02  0  0  0  0  2  0
    3   7.36386216331156334E+01  3  0  0  0  0  0
    3  -2.75086210221389410E+03  2  1  0  0  0  0
    3  -3.95840317663490993E+00  2  0  0  0  1  0
    3   1.87403455560503789E+03  1  2  0  0  0  0
    3  -1.03991643563634398E+02  1  1  0  0  1  0
    3   3.58468343474004087E+02  1  0  2  0  0  0
    3  -3.76133654130719515E+03  1  0  1  1  0  0
    3   1.20010291244353029E+04  1  0  0  2  0  0
    3  -5.76596822860252090E+00  1  0  0  0  2  0
    3  -1.36515239007645228E+05  0  3  0  0  0  0
    3  -2.34308724377630870E+03  0  2  0  0  1  0
    3  -2.74939186238556294E+03  0  1  2  0  0  0
    3  -3.33415252589817828E+03  0  1  1  1  0  0
    3  -2.36520357305040146E+05  0  1  0  2  0  0
    3   4.29158554338419762E+01  0  1  0  0  2  0
    3  -4.68166008348351852E+01  0  0  2  0  1  0
    3   8.66575466261177354E+01  0  0  1  1  1  0
    3   2.01132441333491244E+02  0  0  0  2  1  0
    3   2.48771013630133708E-01  0  0  0  0  3  0
    4  -6.87891394236900669E+03  4  0  0  0  0  0
    4  -2.44386655817979045E+04  3  1  0  0  0  0
    4  -2.37538931683293413E+03  3  0  0  0  1  0
    4   6.45916242076084018E+05  2  2  0  0  0  0
    4   1.05244042461722202E+05  2  1  0  0  1  0
    4  -4.21660130011998554E+04  2  0  2  0  0  0
    4   8.63055083918949822E+03  2  0  1  1  0  0
    4   3.52618769034119323E+04  2  0  0  2  0  0
    4   1.57880638746263003E+02  2  0  0  0  2  0
    4  -1.28632525695229713E+07  1  3  0  0  0  0
    4  -2.64347224699517014E+05  1  2  0  0  1  0
    4  -9.04591286753295281E+04  1  1  2  0  0  0
    4  -2.72241757544035092E+05  1  1  1  1  0  0
    4  -1.50090886970223114E+06  1  1  0  2  0  0
    4  -3.46304863917861348E+03  1  1  0  0  2  0
    4   3.49784317974218357E+03  1  0  2  0  1  0
    4   5.15084161447254446E+04  1  0  1  1  1  0
    4   3.34805440367476665E+05  1  0  0  2  1  0
    4  -2.24025168470149083E+02  1  0  0  0  3  0
    4   3.18133405556589440E+07  0  4  0  0  0  0
    4   1.00372533886625227E+07  0  3  0  0  1  0
    4   9.28113432312840596E+04  0  2  2  0  0  0
    4  -2.03358832363824435E+07  0  2  1  1  0  0
    4   5.15893214023891762E+07  0  2  0  2  0  0
    4  -5.78494878157001949E+03  0  2  0  0  2  0
    4  -2.68329554699792425E+04  0  1  2  0  1  0
    4  -1.47720988682297058E+05  0  1  1  1  1  0
    4  -1.03484996018497855E+06  0  1  0  2  1  0
    4   7.84402223590512040E+03  0  1  0  0  3  0
    4   1.88870955421735562E+03  0  0  4  0  0  0
    4   4.44627210672261717E+04  0  0  3  1  0  0
    4  -4.27781916439726716E+05  0  0  2  2  0  0
    4   9.98126282060609924E+02  0  0  2  0  2  0
    4   1.17505414970654761E+05  0  0  1  3  0  0
    4  -4.61611852431355146E+03  0  0  1  1  2  0
    4  -1.36735904172009490E+07  0  0  0  4  0  0
    4   1.42962880436153100E+04  0  0  0  2  2  0
    4  -1.58370539087872708E+00  0  0  0  0  4  0
    5   9.11544345914946403E+05  5  0  0  0  0  0
    5  -6.81928707791653741E+06  4  1  0  0  0  0
    5   2.27441459607942030E+05  4  0  0  0  1  0
    5   7.26647451021773815E+07  3  2  0  0  0  0
    5   1.47435190719437506E+06  3  1  0  0  1  0
    5   5.17929026565134525E+06  3  0  2  0  0  0
    5   4.22164926992021501E+04  3  0  1  1  0  0
    5   4.69548523660186529E+07  3  0  0  2  0  0
    5  -9.78891994982170872E+04  3  0  0  0  2  0
    5  -1.29206700183321834E+09  2  3  0  0  0  0
    5  -5.14518688426849246E+06  2  2  0  0  1  0
    5   2.07284903821949288E+07  2  1  2  0  0  0
    5   1.50313444786541969E+08  2  1  1  1  0  0
    5   1.40019228653268099E+08  2  1  0  2  0  0
    5  -1.69227829357033665E+06  2  1  0  0  2  0
    5   3.97037904554796871E+05  2  0  2  0  1  0
    5   1.41669211511398107E+06  2  0  1  1  1  0
    5   1.05097369280160815E+07  2  0  0  2  1  0
    5   1.00267928197478795E+04  2  0  0  0  3  0
    5   3.94114106170947647E+09  1  4  0  0  0  0
    5   6.40047744755971789E+08  1  3  0  0  1  0
    5   1.30079203575970992E+08  1  2  2  0  0  0
    5   4.84571739706152916E+08  1  2  1  1  0  0
    5   2.19677674011669397E+09  1  2  0  2  0  0
    5  -7.18671626900606602E+06  1  2  0  0  2  0
    5  -3.52381353074629977E+06  1  1  2  0  1  0
    5   8.45798815686393529E+06  1  1  1  1  1  0
    5  -3.76687711636478901E+08  1  1  0  2  1  0
    5   4.18369364427128981E+05  1  1  0  0  3  0
    5  -3.23915067603817210E+05  1  0  4  0  0  0
    5   1.45501346662922800E+07  1  0  3  1  0  0
    5   1.03349103117673159E+08  1  0  2  2  0  0
    5   1.47512021262627095E+04  1  0  2  0  2  0
    5   3.20833015100191951E+08  1  0  1  3  0  0
    5   8.43779271982083796E+05  1  0  1  1  2  0
    5   2.06383500789669323E+09  1  0  0  4  0  0
    5   4.05725361247751489E+06  1  0  0  2  2  0
    5  -3.53836040451043300E+03  1  0  0  0  4  0
    5  -2.05857912390503082E+10  0  5  0  0  0  0
    5  -1.30036530329193640E+09  0  4  0  0  1  0
    5  -3.60526024305667102E+08  0  3  2  0  0  0
    5   1.15447574107564926E+10  0  3  1  1  0  0
    5   4.05347060892661285E+10  0  3  0  2  0  0
    5  -2.57006360432777792E+08  0  3  0  0  2  0
    5   1.55511111530173924E+07  0  2  2  0  1  0
    5   6.55080521040749907E+08  0  2  1  1  1  0
    5   1.22708578387178421E+09  0  2  0  2  1  0
    5  -1.55642468501108978E+06  0  2  0  0  3  0
    5   3.74119783650960773E+06  0  1  4  0  0  0
    5  -2.86079690323580801E+08  0  1  3  1  0  0
    5   3.86801438622065187E+08  0  1  2  2  0  0
    5  -2.67779524902861286E+06  0  1  2  0  2  0
    5  -7.01711495451795387E+09  0  1  1  3  0  0
    5   5.92856139522426762E+06  0  1  1  1  2  0
    5   1.56595343503357353E+10  0  1  0  4  0  0
    5  -5.39221281306468323E+07  0  1  0  2  2  0
    5  -9.72185479142436525E+04  0  1  0  0  4  0
    5  -8.32598780232367571E+04  0  0  4  0  1  0
    5  -4.36537689964552131E+06  0  0  3  1  1  0
    5  -6.01458725885933079E+06  0  0  2  2  1  0
    5   7.96892496055670563E+03  0  0  2  0  3  0
    5  -1.15301779791733921E+08  0  0  1  3  1  0
    5   1.23948488647325954E+05  0  0  1  1  3  0
    5  -3.49192410630259275E+08  0  0  0  4  1  0
    5   2.04134629255407955E+05  0  0  0  2  3  0
    5  -2.22338995922118556E+02  0  0  0  0  5  0
    6  -3.75841356789734960E+07  6  0  0  0  0  0
    6  -3.38601756663619220E+08  5  1  0  0  0  0
    6  -3.37753221037494689E+07  5  0  0  0  1  0
    6   2.48302968954755116E+09  4  2  0  0  0  0
    6  -6.68994241775528193E+07  4  1  0  0  1  0
    6  -2.06017097297985554E+08  4  0  2  0  0  0
    6  -7.11897287025184155E+08  4  0  1  1  0  0
    6  -1.94784554711544514E+09  4  0  0  2  0  0
    6   2.99878237606480392E+06  4  0  0  0  2  0
    6  -7.87275808322230377E+10  3  3  0  0  0  0
    6  -4.02125295492411804E+09  3  2  0  0  1  0
    6  -1.04119846692136025E+09  3  1  2  0  0  0
    6  -4.68311733912067413E+07  3  1  1  1  0  0
    6  -1.75890954247305450E+10  3  1  0  2  0  0
    6  -1.74844067932028472E+07  3  1  0  0  2  0
    6  -1.58514870858343780E+08  3  0  2  0  1  0
    6  -3.21056281242112637E+08  3  0  1  1  1  0
    6  -2.27101546852358055E+09  3  0  0  2  1  0
    6  -3.69856018176952749E+06  3  0  0  0  3  0
    6   3.43991248012972900E+11  2  4  0  0  0  0
    6   2.91793518452609482E+10  2  3  0  0  1  0
    6   8.57393958326330566E+09  2  2  2  0  0  0
    6  -1.01350235791469940E+11  2  2  1  1  0  0
    6  -5.14533799251766968E+10  2  2  0  2  0  0
    6  -5.25951344853643119E+08  2  2  0  0  2  0
    6   1.40034829550974965E+07  2  1  2  0  1  0
    6   2.30397442657468510E+09  2  1  1  1  1  0
    6  -2.17653575181756134E+10  2  1  0  2  1  0
    6   6.71133751714183390E+07  2  1  0  0  3  0
    6  -2.02734680500445485E+08  2  0  4  0  0  0
    6   7.67063683653041601E+08  2  0  3  1  0  0
    6  -7.48690569405374050E+09  2  0  2  2  0  0
    6   4.60157856953511387E+06  2  0  2  0  2  0
    6   4.49203420909311218E+10  2  0  1  3  0  0
    6   2.12278758424744122E+07  2  0  1  1  2  0
    6  -6.37988723768662415E+10  2  0  0  4  0  0
    6   2.37770066590683579E+08  2  0  0  2  2  0
    6  -1.15478384162703180E+05  2  0  0  0  4  0
    6  -3.24179736997168945E+12  1  5  0  0  0  0
    6  -1.84192396822625977E+11  1  4  0  0  1  0
    6   6.42587935417413940E+10  1  3  2  0  0  0
    6   3.94651514578270203E+11  1  3  1  1  0  0
    6   3.37512981666606201E+11  1  3  0  2  0  0
    6  -1.06154476185815601E+10  1  3  0  0  2  0
    6  -1.72702324257435532E+10  1  2  2  0  1  0
    6  -1.09207212340001450E+10  1  2  1  1  1  0
    6   3.46313026175139923E+10  1  2  0  2  1  0
    6  -6.24897231407544613E+07  1  2  0  0  3  0
    6  -1.59722927854502964E+09  1  1  4  0  0  0
    6   4.05626085623420715E+08  1  1  3  1  0  0
    6  -9.29120540453363647E+10  1  1  2  2  0  0
    6   2.11478134443557441E+08  1  1  2  0  2  0
    6  -6.38291463737541504E+10  1  1  1  3  0  0
    6   9.23069261507053375E+07  1  1  1  1  2  0
    6   6.99425004988929443E+11  1  1  0  4  0  0
    6  -9.45916572535286427E+08  1  1  0  2  2  0
    6  -3.69421493183276802E+06  1  1  0  0  4  0
    6   8.98232593773885816E+07  1  0  4  0  1  0
    6   1.45659731449428082E+08  1  0  3  1  1  0
    6  -1.06557477246753693E+08  1  0  2  2  1  0
    6  -7.11596507911681384E+06  1  0  2  0  3  0
    6   9.39508314468980408E+09  1  0  1  3  1  0
    6   1.22985374148929156E+07  1  0  1  1  3  0
    6  -1.39301525090076065E+10  1  0  0  4  1  0
    6  -2.98297129642820060E+07  1  0  0  2  3  0
    6   5.91049636009715396E+04  1  0  0  0  5  0
    6  -1.60535104113953125E+11  0  6  0  0  0  0
    6   1.88283694293006348E+11  0  5  0  0  1  0
    6   4.16437216627731079E+11  0  4  2  0  0  0
    6   3.27657126168378516E+12  0  4  1  1  0  0
    6  -2.11126800477660234E+13  0  4  0  2  0  0
    6   2.99270041117201691E+10  0  4  0  0  2  0
    6   4.96915703946071167E+10  0  3  2  0  1  0
    6  -4.93855100135818604E+11  0  3  1  1  1  0
    6  -1.13711800731148145E+12  0  3  0  2  1  0
    6   5.69197558450853252E+09  0  3  0  0  3  0
    6  -1.64250797434338837E+10  0  2  4  0  0  0
    6   4.92988837958070831E+10  0  2  3  1  0  0
    6  -8.22606663303918152E+10  0  2  2  2  0  0
    6   4.00254048811591417E+07  0  2  2  0  2  0
    6   1.35105136147310083E+12  0  2  1  3  0  0
    6  -2.42537321641498613E+09  0  2  1  1  2  0
    6   4.76229071962814844E+12  0  2  0  4  0  0
    6  -9.76836932155163193E+09  0  2  0  2  2  0
    6   2.29666623683241606E+07  0  2  0  0  4  0
    6  -4.90909212133603096E+07  0  1  4  0  1  0
    6   1.19056811970526333E+10  0  1  3  1  1  0
    6   2.31617371061316948E+10  0  1  2  2  1  0
    6   3.21546696506920420E+07  0  1  2  0  3  0
    6   1.70794042671468567E+11  0  1  1  3  1  0
    6  -2.93036054663591981E+08  0  1  1  1  3  0
    6   8.92451479284413818E+11  0  1  0  4  1  0
    6  -8.27853649849877834E+08  0  1  0  2  3  0
    6   7.98366351508422522E+05  0  1  0  0  5  0
    6  -1.62845557370798290E+06  0  0  6  0  0  0
    6  -1.20358917335753298E+09  0  0  5  1  0  0
    6  -3.81293869537356377E+09  0  0  4  2  0  0
    6  -7.87607548594409227E+06  0  0  4  0  2  0
    6  -5.62698220328816071E+10  0  0  3  3  0  0
    6   5.86350774971064776E+07  0  0  3  1  2  0
    6  -1.69795982202095215E+11  0  0  2  4  0  0
    6  -7.90613617926199436E+07  0  0  2  2  2  0
    6  -9.12579503867262974E+03  0  0  2  0  4  0
    6  -6.36578108797262695E+11  0  0  1  5  0  0
    6   4.79212244737381935E+07  0  0  1  3  2  0
    6  -2.38525308322910772E+05  0  0  1  1  4  0
    6  -1.39422138710949365E+12  0  0  0  6  0  0
    6  -1.98472288021374130E+09  0  0  0  4  2  0
    6  -2.06458752020146977E+06  0  0  0  2  4  0
    6   8.18767140507941804E+02  0  0  0  0  6  0
 -245   0.00000000000000000E+00  0  0  0  0  0  0

MAP      3, NO =     6, NV =     6, INA =     3
**************************************************

    I  COEFFICIENT               ORDER   EXPONENTS
      NO =     6      NV =     6
    1   1.47509504534427238E-01  0  0  1  0  0  0
    1   4.99345103420321301E+00  0  0  0  1  0  0
    2   3.33347755999114526E+01  1  0  1  0  0  0
    2   3.30417405854439683E-01  1  0  0  1  0  0
    2   3.56645723605633862E+02  0  1  1  0  0  0
    2   3.39271287888074724E+00  0  1  0  1  0  0
    2   2.86614441405737974E+00  0  0  1  0  1  0
