24.7725	1.05E-09
24.956	1.06E-09
25.1395	1.06E-09
25.323	1.04E-09
25.5065	1.01E-09
25.69	1.19E-09
25.8735	1.17E-09
26.057	1.18E-09
26.2405	1.20E-09
26.424	1.17E-09
26.6075	1.18E-09
26.791	1.18E-09
26.9745	1.18E-09
27.158	1.17E-09
27.3415	1.18E-09
27.525	1.21E-09
27.7085	1.24E-09
27.892	1.20E-09
28.0755	1.21E-09
28.259	1.19E-09
28.4425	1.18E-09
28.626	1.17E-09
28.8095	1.16E-09
28.993	1.17E-09
29.1765	1.15E-09
29.36	1.15E-09
29.5435	1.13E-09
29.727	1.13E-09
29.9105	1.14E-09
30.094	1.13E-09
30.2775	1.12E-09
30.461	1.07E-09
30.6445	1.06E-09
30.828	1.05E-09
31.0115	1.04E-09
31.195	1.01E-09
31.3785	1.02E-09
31.562	1.01E-09
31.7455	1.17E-09
31.929	1.16E-09
32.1125	1.18E-09
32.296	1.18E-09
32.4795	1.17E-09
32.663	1.18E-09
32.8465	1.16E-09
33.03	1.17E-09
33.2135	1.17E-09
33.397	1.17E-09
33.5805	1.15E-09
33.764	1.17E-09
33.9475	1.18E-09
34.131	1.18E-09
34.3145	1.16E-09
34.498	1.17E-09
34.6815	1.15E-09
34.865	1.12E-09
35.0485	1.09E-09
35.232	1.07E-09
35.4155	1.07E-09
35.599	1.05E-09
35.7825	1.05E-09
35.966	1.04E-09
36.1495	1.02E-09
36.333	1.00E-09
36.5165	1.00E-09
36.7	1.01E-09
36.8835	8.77E-10
37.067	8.69E-10
37.2505	8.68E-10
37.434	8.55E-10
37.6175	8.55E-10
37.801	8.60E-10
37.9845	8.58E-10
38.168	8.62E-10
38.3515	8.65E-10
38.535	8.61E-10
38.7185	8.56E-10
38.902	8.94E-10
39.0855	1.20E-09
39.269	1.19E-09
39.4525	1.17E-09
39.636	1.18E-09
39.8195	1.17E-09
40.003	1.18E-09
40.1865	1.18E-09
40.37	1.18E-09
40.5535	1.18E-09
40.737	1.17E-09
40.9205	1.17E-09
41.104	1.18E-09
41.2875	1.17E-09
41.471	1.16E-09
41.6545	1.15E-09
41.838	1.15E-09
42.0215	1.12E-09
42.205	1.11E-09
42.3885	1.08E-09
42.572	1.08E-09
42.7555	1.06E-09
42.939	1.05E-09
43.1225	1.05E-09
43.306	1.06E-09
43.4895	1.06E-09
43.673	1.04E-09
43.8565	1.01E-09
44.04	1.19E-09
44.2235	1.17E-09
44.407	1.18E-09
44.5905	1.20E-09
44.774	1.17E-09
44.9575	1.18E-09
45.141	1.18E-09
45.3245	1.18E-09
45.508	1.17E-09
45.6915	1.18E-09
45.875	1.21E-09
46.0585	1.24E-09
46.242	1.20E-09
46.4255	1.21E-09
46.609	1.19E-09
46.7925	1.18E-09
46.976	1.17E-09
47.1595	1.16E-09
47.343	1.17E-09
47.5265	1.15E-09
47.71	1.15E-09
47.8935	1.13E-09
48.077	1.13E-09
48.2605	1.14E-09
48.444	1.13E-09
48.6275	1.12E-09
48.811	1.07E-09
48.9945	1.06E-09
49.178	1.05E-09
49.3615	1.04E-09
49.545	1.01E-09
49.7285	1.02E-09
49.912	1.01E-09
50.0955	1.17E-09
50.279	1.16E-09
50.4625	1.18E-09
50.646	1.18E-09
50.8295	1.17E-09
51.013	1.18E-09
51.1965	1.16E-09
51.38	1.17E-09
51.5635	1.17E-09
51.747	1.17E-09
51.9305	1.15E-09
52.114	1.17E-09
52.2975	1.18E-09
52.481	1.18E-09
52.6645	1.16E-09
52.848	1.17E-09
53.0315	1.15E-09
53.215	1.12E-09
53.3985	1.09E-09
53.582	1.07E-09
53.7655	1.07E-09
53.949	1.05E-09
54.1325	1.05E-09
54.316	1.04E-09
54.4995	1.02E-09
54.683	1.00E-09
54.8665	1.00E-09
55.05	1.01E-09
55.2335	8.77E-10
55.417	8.69E-10
55.6005	8.68E-10
55.784	8.55E-10
55.9675	8.55E-10
56.151	8.60E-10
56.3345	8.58E-10
56.518	8.62E-10
56.7015	8.65E-10
56.885	8.61E-10
57.0685	8.56E-10
57.252	8.94E-10
57.4355	1.20E-09
57.619	1.19E-09
57.8025	1.17E-09
57.986	1.18E-09
58.1695	1.17E-09
58.353	1.18E-09
58.5365	1.18E-09
58.72	1.18E-09
58.9035	1.18E-09
59.087	1.17E-09
59.2705	1.17E-09
59.454	1.18E-09
59.6375	1.17E-09
59.821	1.16E-09
60.0045	1.15E-09
60.188	1.15E-09
60.3715	1.12E-09
60.555	1.11E-09
60.7385	1.08E-09
60.922	1.08E-09
61.1055	1.06E-09
61.289	1.05E-09
61.4725	1.05E-09
61.656	1.06E-09
61.8395	1.06E-09
62.023	1.04E-09
62.2065	1.01E-09
62.39	1.19E-09
62.5735	1.17E-09
62.757	1.18E-09
62.9405	1.20E-09
63.124	1.17E-09
63.3075	1.18E-09
63.491	1.18E-09
63.6745	1.18E-09
63.858	1.17E-09
64.0415	1.18E-09
64.225	1.21E-09
64.4085	1.24E-09
64.592	1.20E-09
64.7755	1.21E-09
64.959	1.19E-09
65.1425	1.18E-09
65.326	1.17E-09
65.5095	1.16E-09
65.693	1.17E-09
65.8765	1.15E-09
66.06	1.15E-09
66.2435	1.13E-09
66.427	1.13E-09
66.6105	1.14E-09
66.794	1.13E-09
66.9775	1.12E-09
67.161	1.07E-09
67.3445	1.06E-09
67.528	1.05E-09
67.7115	1.04E-09
67.895	1.01E-09
68.0785	1.02E-09
68.262	1.01E-09
68.4455	1.17E-09
68.629	1.16E-09
68.8125	1.18E-09
68.996	1.18E-09
69.1795	1.17E-09
69.363	1.18E-09
69.5465	1.16E-09
69.73	1.17E-09
69.9135	1.17E-09
70.097	1.17E-09
70.2805	1.15E-09
70.464	1.17E-09
70.6475	1.18E-09
70.831	1.18E-09
71.0145	1.16E-09
71.198	1.17E-09
71.3815	1.15E-09
71.565	1.12E-09
71.7485	1.09E-09
71.932	1.07E-09
72.1155	1.07E-09
72.299	1.05E-09
72.4825	1.05E-09
72.666	1.04E-09
72.8495	1.02E-09
73.033	1.00E-09
73.2165	1.00E-09
73.4	1.01E-09
73.5835	8.77E-10
73.767	8.69E-10
73.9505	8.68E-10
74.134	8.55E-10
74.3175	8.55E-10
74.501	8.60E-10
74.6845	8.58E-10
74.868	8.62E-10
75.0515	8.65E-10
75.235	8.61E-10
75.4185	8.56E-10
75.602	8.94E-10
75.7855	1.20E-09
75.969	1.19E-09
76.1525	1.17E-09
76.336	1.18E-09
76.5195	1.17E-09
76.703	1.18E-09
76.8865	1.18E-09
77.07	1.18E-09
77.2535	1.18E-09
77.437	1.17E-09
77.6205	1.17E-09
77.804	1.18E-09
77.9875	1.17E-09
78.171	1.16E-09
78.3545	1.15E-09
78.538	1.15E-09
78.7215	1.12E-09
78.905	1.11E-09
79.0885	1.08E-09
79.272	1.08E-09
79.4555	1.06E-09
79.639	1.05E-09
79.8225	1.05E-09
80.006	1.06E-09
80.1895	1.06E-09
80.373	1.04E-09
80.5565	1.01E-09
80.74	1.19E-09
80.9235	1.17E-09
81.107	1.18E-09
81.2905	1.20E-09
81.474	1.17E-09
81.6575	1.18E-09
81.841	1.18E-09
82.0245	1.18E-09
82.208	1.17E-09
82.3915	1.18E-09
82.575	1.21E-09
82.7585	1.24E-09
82.942	1.20E-09
83.1255	1.21E-09
83.309	1.19E-09
83.4925	1.18E-09
83.676	1.17E-09
83.8595	1.16E-09
84.043	1.17E-09
84.2265	1.15E-09
84.41	1.15E-09
84.5935	1.13E-09
84.777	1.13E-09
84.9605	1.14E-09
85.144	1.13E-09
85.3275	1.12E-09
85.511	1.07E-09
85.6945	1.06E-09
85.878	1.05E-09
86.0615	1.04E-09
86.245	1.01E-09
86.4285	1.02E-09
86.612	1.01E-09
86.7955	1.17E-09
86.979	1.16E-09
87.1625	1.18E-09
87.346	1.18E-09
87.5295	1.17E-09
87.713	1.18E-09
87.8965	1.16E-09
88.08	1.17E-09
88.2635	1.17E-09
88.447	1.17E-09
88.6305	1.15E-09
88.814	1.17E-09
88.9975	1.18E-09
89.181	1.18E-09
89.3645	1.16E-09
89.548	1.17E-09
89.7315	1.15E-09
89.915	1.12E-09
90.0985	1.09E-09
90.282	1.07E-09
90.4655	1.07E-09
90.649	1.05E-09
90.8325	1.05E-09
91.016	1.04E-09
91.1995	1.02E-09
91.383	1.00E-09
91.5665	1.00E-09
91.75	1.01E-09
91.9335	8.77E-10
92.117	8.69E-10
92.3005	8.68E-10
92.484	8.55E-10
92.6675	8.55E-10
92.851	8.60E-10
93.0345	8.58E-10
93.218	8.62E-10
93.4015	8.65E-10
93.585	8.61E-10
93.7685	8.56E-10
93.952	8.94E-10
94.1355	1.20E-09
94.319	1.19E-09
94.5025	1.17E-09
94.686	1.18E-09
94.8695	1.17E-09
95.053	1.18E-09
95.2365	1.18E-09
95.42	1.18E-09
95.6035	1.18E-09
95.787	1.17E-09
95.9705	1.17E-09
96.154	1.18E-09
96.3375	1.17E-09
96.521	1.16E-09
96.7045	1.15E-09
96.888	1.15E-09
97.0715	1.12E-09
97.255	1.11E-09
97.4385	1.08E-09
97.622	1.08E-09
97.8055	1.06E-09
97.989	1.05E-09
98.1725	1.05E-09
98.356	1.06E-09
98.5395	1.06E-09
98.723	1.04E-09
98.9065	1.01E-09
99.09	1.19E-09
99.2735	1.17E-09
99.457	1.18E-09
99.6405	1.20E-09
99.824	1.17E-09
100.0075	1.18E-09
100.191	1.18E-09
100.3745	1.18E-09
100.558	1.17E-09
100.7415	1.18E-09
100.925	1.21E-09
101.1085	1.24E-09
101.292	1.20E-09
101.4755	1.21E-09
101.659	1.19E-09
101.8425	1.18E-09
102.026	1.17E-09
102.2095	1.16E-09
102.393	1.17E-09
102.5765	1.15E-09
102.76	1.15E-09
102.9435	1.13E-09
103.127	1.13E-09
103.3105	1.14E-09
103.494	1.13E-09
103.6775	1.12E-09
103.861	1.07E-09
104.0445	1.06E-09
104.228	1.05E-09
104.4115	1.04E-09
104.595	1.01E-09
104.7785	1.02E-09
104.962	1.01E-09
105.1455	1.17E-09
105.329	1.16E-09
105.5125	1.18E-09
105.696	1.18E-09
105.8795	1.17E-09
106.063	1.18E-09
106.2465	1.16E-09
106.43	1.17E-09
106.6135	1.17E-09
106.797	1.17E-09
106.9805	1.15E-09
107.164	1.17E-09
107.3475	1.18E-09
107.531	1.18E-09
107.7145	1.16E-09
107.898	1.17E-09
108.0815	1.15E-09
108.265	1.12E-09
108.4485	1.09E-09
108.632	1.07E-09
108.8155	1.07E-09
108.999	1.05E-09
109.1825	1.05E-09
109.366	1.04E-09
109.5495	1.02E-09
109.733	1.00E-09
109.9165	1.00E-09
110.1	1.01E-09
110.2835	8.77E-10
110.467	8.69E-10
110.6505	8.68E-10
110.834	8.55E-10
111.0175	8.55E-10
111.201	8.60E-10
111.3845	8.58E-10
111.568	8.62E-10
111.7515	8.65E-10
111.935	8.61E-10
112.1185	8.56E-10
112.302	8.94E-10
112.4855	1.20E-09
112.669	1.19E-09
112.8525	1.17E-09
113.036	1.18E-09
113.2195	1.17E-09
113.403	1.18E-09
113.5865	1.18E-09
113.77	1.18E-09
113.9535	1.18E-09
114.137	1.17E-09
114.3205	1.17E-09
114.504	1.18E-09
114.6875	1.17E-09
114.871	1.16E-09
115.0545	1.15E-09
115.238	1.15E-09
115.4215	1.12E-09
115.605	1.11E-09
115.7885	1.08E-09
115.972	1.08E-09
116.1555	1.06E-09
116.339	1.05E-09
116.5225	1.05E-09
116.706	1.06E-09
116.8895	1.06E-09
117.073	1.04E-09
117.2565	1.01E-09
117.44	1.19E-09
117.6235	1.17E-09
117.807	1.18E-09
117.9905	1.20E-09
118.174	1.17E-09
118.3575	1.18E-09
118.541	1.18E-09
118.7245	1.18E-09
118.908	1.17E-09
119.0915	1.18E-09
119.275	1.21E-09
119.4585	1.24E-09
119.642	1.20E-09
119.8255	1.21E-09
120.009	1.19E-09
120.1925	1.18E-09
120.376	1.17E-09
120.5595	1.16E-09
120.743	1.17E-09
120.9265	1.15E-09
121.11	1.15E-09
121.2935	1.13E-09
121.477	1.13E-09
121.6605	1.14E-09
121.844	1.13E-09
122.0275	1.12E-09
122.211	1.07E-09
122.3945	1.06E-09
122.578	1.05E-09
122.7615	1.04E-09
122.945	1.01E-09
123.1285	1.02E-09
123.312	1.01E-09
123.4955	1.17E-09
123.679	1.16E-09
123.8625	1.18E-09
124.046	1.18E-09
124.2295	1.17E-09
124.413	1.18E-09
124.5965	1.16E-09
124.78	1.17E-09
124.9635	1.17E-09
125.147	1.17E-09
125.3305	1.15E-09
125.514	1.17E-09
125.6975	1.18E-09
125.881	1.18E-09
126.0645	1.16E-09
126.248	1.17E-09
126.4315	1.15E-09
126.615	1.12E-09
126.7985	1.09E-09
126.982	1.07E-09
127.1655	1.07E-09
127.349	1.05E-09
127.5325	1.05E-09
127.716	1.04E-09
127.8995	1.02E-09
128.083	1.00E-09
128.2665	1.00E-09
128.45	1.01E-09
128.6335	8.77E-10
128.817	8.69E-10
129.0005	8.68E-10
129.184	8.55E-10
129.3675	8.55E-10
129.551	8.60E-10
129.7345	8.58E-10
129.918	8.62E-10
130.1015	8.65E-10
130.285	8.61E-10
130.4685	8.56E-10
130.652	8.94E-10
130.8355	1.20E-09
131.019	1.19E-09
131.2025	1.17E-09
131.386	1.18E-09
131.5695	1.17E-09
131.753	1.18E-09
131.9365	1.18E-09
132.12	1.18E-09
132.3035	1.18E-09
132.487	1.17E-09
132.6705	1.17E-09
132.854	1.18E-09
133.0375	1.17E-09
133.221	1.16E-09
133.4045	1.15E-09
133.588	1.15E-09
133.7715	1.12E-09
133.955	1.11E-09
134.1385	1.08E-09
134.322	1.08E-09
134.5055	1.06E-09
134.689	1.05E-09
134.8725	1.05E-09
135.056	1.06E-09
135.2395	1.06E-09
135.423	1.04E-09
135.6065	1.01E-09
135.79	1.19E-09
135.9735	1.17E-09
136.157	1.18E-09
136.3405	1.20E-09
136.524	1.17E-09
136.7075	1.18E-09
136.891	1.18E-09
137.0745	1.18E-09
137.258	1.17E-09
137.4415	1.18E-09
137.625	1.21E-09
137.8085	1.24E-09
137.992	1.20E-09
138.1755	1.21E-09
138.359	1.19E-09
138.5425	1.18E-09
138.726	1.17E-09
138.9095	1.16E-09
139.093	1.17E-09
139.2765	1.15E-09
139.46	1.15E-09
139.6435	1.13E-09
139.827	1.13E-09
140.0105	1.14E-09
140.194	1.13E-09
140.3775	1.12E-09
140.561	1.07E-09
140.7445	1.06E-09
140.928	1.05E-09
141.1115	1.04E-09
141.295	1.01E-09
141.4785	1.02E-09
141.662	1.01E-09
141.8455	1.17E-09
142.029	1.16E-09
142.2125	1.18E-09
142.396	1.18E-09
142.5795	1.17E-09
142.763	1.18E-09
142.9465	1.16E-09
143.13	1.17E-09
143.3135	1.17E-09
143.497	1.17E-09
143.6805	1.15E-09
143.864	1.17E-09
144.0475	1.18E-09
144.231	1.18E-09
144.4145	1.16E-09
144.598	1.17E-09
144.7815	1.15E-09
144.965	1.12E-09
145.1485	1.09E-09
145.332	1.07E-09
145.5155	1.07E-09
145.699	1.05E-09
145.8825	1.05E-09
146.066	1.04E-09
146.2495	1.02E-09
146.433	1.00E-09
146.6165	1.00E-09
146.8	1.01E-09
146.9835	8.77E-10
147.167	8.69E-10
147.3505	8.68E-10
147.534	8.55E-10
147.7175	8.55E-10
147.901	8.60E-10
148.0845	8.58E-10
148.268	8.62E-10
148.4515	8.65E-10
148.635	8.61E-10
148.8185	8.56E-10
149.002	8.94E-10
149.1855	1.20E-09
149.369	1.19E-09
149.5525	1.17E-09
149.736	1.18E-09
149.9195	1.17E-09
150.103	1.18E-09
150.2865	1.18E-09
150.47	1.18E-09
150.6535	1.18E-09
150.837	1.17E-09
151.0205	1.17E-09
151.204	1.18E-09
151.3875	1.17E-09
151.571	1.16E-09
151.7545	1.15E-09
151.938	1.15E-09
152.1215	1.12E-09
152.305	1.11E-09
152.4885	1.08E-09
152.672	1.08E-09
152.8555	1.06E-09
153.039	1.05E-09
153.2225	1.05E-09
153.406	1.06E-09
153.5895	1.06E-09
153.773	1.04E-09
153.9565	1.01E-09
154.14	1.19E-09
154.3235	1.17E-09
154.507	1.18E-09
154.6905	1.20E-09
154.874	1.17E-09
155.0575	1.18E-09
155.241	1.18E-09
155.4245	1.18E-09
155.608	1.17E-09
155.7915	1.18E-09
155.975	1.21E-09
156.1585	1.24E-09
156.342	1.20E-09
156.5255	1.21E-09
156.709	1.19E-09
156.8925	1.18E-09
157.076	1.17E-09
157.2595	1.16E-09
157.443	1.17E-09
157.6265	1.15E-09
157.81	1.15E-09
157.9935	1.13E-09
158.177	1.13E-09
158.3605	1.14E-09
158.544	1.13E-09
158.7275	1.12E-09
158.911	1.07E-09
159.0945	1.06E-09
159.278	1.05E-09
159.4615	1.04E-09
159.645	1.01E-09
159.8285	1.02E-09
160.012	1.01E-09
160.1955	1.17E-09
160.379	1.16E-09
160.5625	1.18E-09
160.746	1.18E-09
160.9295	1.17E-09
161.113	1.18E-09
161.2965	1.16E-09
161.48	1.17E-09
161.6635	1.17E-09
161.847	1.17E-09
162.0305	1.15E-09
162.214	1.17E-09
162.3975	1.18E-09
162.581	1.18E-09
162.7645	1.16E-09
162.948	1.17E-09
163.1315	1.15E-09
163.315	1.12E-09
163.4985	1.09E-09
163.682	1.07E-09
163.8655	1.07E-09
164.049	1.05E-09
164.2325	1.05E-09
164.416	1.04E-09
164.5995	1.02E-09
164.783	1.00E-09
164.9665	1.00E-09
165.15	1.01E-09
165.3335	8.77E-10
165.517	8.69E-10
165.7005	8.68E-10
165.884	8.55E-10
166.0675	8.55E-10
166.251	8.60E-10
166.4345	8.58E-10
166.618	8.62E-10
166.8015	8.65E-10
166.985	8.61E-10
167.1685	8.56E-10
167.352	8.94E-10
167.5355	1.20E-09
167.719	1.19E-09
167.9025	1.17E-09
168.086	1.18E-09
168.2695	1.17E-09
168.453	1.18E-09
168.6365	1.18E-09
168.82	1.18E-09
169.0035	1.18E-09
169.187	1.17E-09
169.3705	1.17E-09
169.554	1.18E-09
169.7375	1.17E-09
169.921	1.16E-09
170.1045	1.15E-09
170.288	1.15E-09
170.4715	1.12E-09
170.655	1.11E-09
170.8385	1.08E-09
171.022	1.08E-09
171.2055	1.06E-09
171.389	1.05E-09
171.5725	1.05E-09
171.756	1.06E-09
171.9395	1.06E-09
172.123	1.04E-09
172.3065	1.01E-09
172.49	1.19E-09
172.6735	1.17E-09
172.857	1.18E-09
173.0405	1.20E-09
173.224	1.17E-09
173.4075	1.18E-09
173.591	1.18E-09
173.7745	1.18E-09
173.958	1.17E-09
174.1415	1.18E-09
174.325	1.21E-09
174.5085	1.24E-09
174.692	1.20E-09
174.8755	1.21E-09
175.059	1.19E-09
175.2425	1.18E-09
175.426	1.17E-09
175.6095	1.16E-09
175.793	1.17E-09
175.9765	1.15E-09
176.16	1.15E-09
176.3435	1.13E-09
176.527	1.13E-09
176.7105	1.14E-09
176.894	1.13E-09
177.0775	1.12E-09
177.261	1.07E-09
177.4445	1.06E-09
177.628	1.05E-09
177.8115	1.04E-09
177.995	1.01E-09
178.1785	1.02E-09
178.362	1.01E-09
178.5455	1.17E-09
178.729	1.16E-09
178.9125	1.18E-09
179.096	1.18E-09
179.2795	1.17E-09
179.463	1.18E-09
179.6465	1.16E-09
179.83	1.17E-09
180.0135	1.17E-09
180.197	1.17E-09
180.3805	1.15E-09
180.564	1.17E-09
180.7475	1.18E-09
180.931	1.18E-09
181.1145	1.16E-09
181.298	1.17E-09
181.4815	1.15E-09
181.665	1.12E-09
181.8485	1.09E-09
182.032	1.07E-09
182.2155	1.07E-09
182.399	1.05E-09
182.5825	1.05E-09
182.766	1.04E-09
182.9495	1.02E-09
183.133	1.00E-09
183.3165	1.00E-09
183.5	1.01E-09
183.6835	8.77E-10
183.867	8.69E-10
184.0505	8.68E-10
184.234	8.55E-10
184.4175	8.55E-10
184.601	8.60E-10
184.7845	8.58E-10
184.968	8.62E-10
185.1515	8.65E-10
185.335	8.61E-10
185.5185	8.56E-10
185.702	8.94E-10
185.8855	1.20E-09
186.069	1.19E-09
186.2525	1.17E-09
186.436	1.18E-09
186.6195	1.17E-09
186.803	1.18E-09
186.9865	1.18E-09
187.17	1.18E-09
187.3535	1.18E-09
187.537	1.17E-09
187.7205	1.17E-09
187.904	1.18E-09
188.0875	1.17E-09
188.271	1.16E-09
188.4545	1.15E-09
188.638	1.15E-09
188.8215	1.12E-09
189.005	1.11E-09
189.1885	1.08E-09
189.372	1.08E-09
189.5555	1.06E-09
189.739	1.05E-09
189.9225	1.05E-09
190.106	1.06E-09
190.2895	1.06E-09
190.473	1.04E-09
190.6565	1.01E-09
190.84	1.19E-09
191.0235	1.17E-09
191.207	1.18E-09
191.3905	1.20E-09
191.574	1.17E-09
191.7575	1.18E-09
191.941	1.18E-09
192.1245	1.18E-09
192.308	1.17E-09
192.4915	1.18E-09
192.675	1.21E-09
192.8585	1.24E-09
193.042	1.20E-09
193.2255	1.21E-09
193.409	1.19E-09
193.5925	1.18E-09
193.776	1.17E-09
193.9595	1.16E-09
194.143	1.17E-09
194.3265	1.15E-09
194.51	1.15E-09
194.6935	1.13E-09
194.877	1.13E-09
195.0605	1.14E-09
195.244	1.13E-09
195.4275	1.12E-09
195.611	1.07E-09
195.7945	1.06E-09
195.978	1.05E-09
196.1615	1.04E-09
196.345	1.01E-09
196.5285	1.02E-09
196.712	1.01E-09
196.8955	1.17E-09
197.079	1.16E-09
197.2625	1.18E-09
197.446	1.18E-09
197.6295	1.17E-09
197.813	1.18E-09
197.9965	1.16E-09
198.18	1.17E-09
198.3635	1.17E-09
198.547	1.17E-09
198.7305	1.15E-09
198.914	1.17E-09
199.0975	1.18E-09
199.281	1.18E-09
199.4645	1.16E-09
199.648	1.17E-09
199.8315	1.15E-09
200.015	1.12E-09
200.1985	1.09E-09
200.382	1.07E-09
200.5655	1.07E-09
200.749	1.05E-09
200.9325	1.05E-09
201.116	1.04E-09
201.2995	1.02E-09
201.483	1.00E-09
201.6665	1.00E-09
201.85	1.01E-09
202.0335	8.77E-10
202.217	8.69E-10
202.4005	8.68E-10
202.584	8.55E-10
202.7675	8.55E-10
202.951	8.60E-10
203.1345	8.58E-10
203.318	8.62E-10
203.5015	8.65E-10
203.685	8.61E-10
203.8685	8.56E-10
204.052	8.94E-10
204.2355	1.20E-09
204.419	1.19E-09
204.6025	1.17E-09
204.786	1.18E-09
204.9695	1.17E-09
205.153	1.18E-09
205.3365	1.18E-09
205.52	1.18E-09
205.7035	1.18E-09
205.887	1.17E-09
206.0705	1.17E-09
206.254	1.18E-09
206.4375	1.17E-09
206.621	1.16E-09
206.8045	1.15E-09
206.988	1.15E-09
207.1715	1.12E-09
207.355	1.11E-09
207.5385	1.08E-09
207.722	1.08E-09
207.9055	1.06E-09
208.089	1.05E-09
208.2725	1.05E-09
208.456	1.06E-09
208.6395	1.06E-09
208.823	1.04E-09
209.0065	1.01E-09
209.19	1.19E-09
209.3735	1.17E-09
209.557	1.18E-09
209.7405	1.20E-09
209.924	1.17E-09
210.1075	1.18E-09
210.291	1.18E-09
210.4745	1.18E-09
210.658	1.17E-09
210.8415	1.18E-09
211.025	1.21E-09
211.2085	1.24E-09
211.392	1.20E-09
211.5755	1.21E-09
211.759	1.19E-09
211.9425	1.18E-09
212.126	1.17E-09
212.3095	1.16E-09
212.493	1.17E-09
212.6765	1.15E-09
212.86	1.15E-09
213.0435	1.13E-09
213.227	1.13E-09
213.4105	1.14E-09
213.594	1.13E-09
213.7775	1.12E-09
213.961	1.07E-09
214.1445	1.06E-09
214.328	1.05E-09
214.5115	1.04E-09
214.695	1.01E-09
214.8785	1.02E-09
215.062	1.01E-09
215.2455	1.17E-09
215.429	1.16E-09
215.6125	1.18E-09
215.796	1.18E-09
215.9795	1.17E-09
216.163	1.18E-09
216.3465	1.16E-09
216.53	1.17E-09
216.7135	1.17E-09
216.897	1.17E-09
217.0805	1.15E-09
217.264	1.17E-09
217.4475	1.18E-09
217.631	1.18E-09
217.8145	1.16E-09
217.998	1.17E-09
218.1815	1.15E-09
218.365	1.12E-09
218.5485	1.09E-09
218.732	1.07E-09
218.9155	1.07E-09
219.099	1.05E-09
219.2825	1.05E-09
219.466	1.04E-09
219.6495	1.02E-09
219.833	1.00E-09
220.0165	1.00E-09
220.2	1.01E-09
220.3835	8.77E-10
220.567	8.69E-10
220.7505	8.68E-10
220.934	8.55E-10
221.1175	8.55E-10
221.301	8.60E-10
221.4845	8.58E-10
221.668	8.62E-10
221.8515	8.65E-10
222.035	8.61E-10
222.2185	8.56E-10
222.402	8.94E-10
222.5855	1.20E-09
222.769	1.19E-09
222.9525	1.17E-09
223.136	1.18E-09
223.3195	1.17E-09
